date,open,high,low,close,volume,pct_chg
1990-01-01,,,,1000.0,0.0,0.0
2004-12-31,,,,1000.0,0.0,0.0
2005-01-04,,,,981.18,0.0,
2005-01-05,,,,985.46,0.0,
2005-01-06,,,,976.06,0.0,
2005-01-07,,,,982.92,0.0,
2005-01-10,,,,988.17,0.0,
2005-01-11,,,,989.99,0.0,
2005-01-12,,,,988.35,0.0,
2005-01-13,,,,988.5,0.0,
2005-01-14,,,,983.53,0.0,
2005-01-17,,,,959.57,0.0,
2005-01-18,,,,964.72,0.0,
2005-01-19,,,,959.13,0.0,
2005-01-20,,,,952.42,0.0,
2005-01-21,,,,980.39,0.0,
2005-01-24,,,,995.5,0.0,
2005-01-25,,,,1000.48,0.0,
2005-01-26,,,,992.15,0.0,
2005-01-27,,,,979.56,0.0,
2005-01-28,,,,971.96,0.0,
2005-01-31,,,,962.9,0.0,
2005-02-01,,,,965.28,0.0,
2005-02-02,,,,1015.56,0.0,
2005-02-03,,,,1009.4,0.0,
2005-02-04,,,,1032.17,0.0,
2005-02-16,,,,1039.82,0.0,
2005-02-17,,,,1032.37,0.0,
2005-02-18,,,,1016.99,0.0,
2005-02-21,,,,1037.46,0.0,
2005-02-22,,,,1054.07,0.0,
2005-02-23,,,,1052.91,0.0,
2005-02-24,,,,1052.3,0.0,
2005-02-25,,,,1052.36,0.0,
2005-02-28,,,,1044.45,0.0,
2005-03-01,,,,1038.29,0.0,
2005-03-02,,,,1019.32,0.0,
2005-03-03,,,,1027.63,0.0,
2005-03-04,,,,1021.31,0.0,
2005-03-07,,,,1025.32,0.0,
2005-03-08,,,,1042.22,0.0,
2005-03-09,,,,1044.42,0.0,
2005-03-10,,,,1019.44,0.0,
2005-03-11,,,,1023.99,0.0,
2005-03-14,,,,1028.63,0.0,
2005-03-15,,,,1007.43,0.0,
2005-03-16,,,,1000.25,0.0,
2005-03-17,,,,986.17,0.0,
2005-03-18,,,,975.7,0.0,
2005-03-21,,,,980.71,0.0,
2005-03-22,,,,968.31,0.0,
2005-03-23,,,,959.88,0.0,
2005-03-24,,,,967.41,0.0,
2005-03-25,,,,965.42,0.0,
2005-03-28,,,,964.94,0.0,
2005-03-29,,,,960.13,0.0,
2005-03-30,,,,947.26,0.0,
2005-03-31,,,,951.06,0.0,
2005-04-01,,,,982.74,0.0,
2005-04-04,,,,963.6,0.0,
2005-04-05,,,,952.71,0.0,
2005-04-06,,,,964.73,0.0,
2005-04-07,,,,971.15,0.0,
2005-04-08,,,,989.07,0.0,
2005-04-11,,,,983.88,0.0,
2005-04-12,,,,972.06,0.0,
2005-04-13,,,,996.38,0.0,
2005-04-14,,,,989.9,0.0,
2005-04-15,,,,978.87,0.0,
2005-04-18,,,,964.92,0.0,
2005-04-19,,,,963.53,0.0,
2005-04-20,,,,957.55,0.0,
2005-04-21,,,,949.27,0.0,
2005-04-22,,,,950.28,0.0,
2005-04-25,,,,942.05,0.0,
2005-04-26,,,,944.52,0.0,
2005-04-27,,,,922.71,0.0,
2005-04-28,,,,928.69,0.0,
2005-04-29,,,,918.41,0.0,
2005-05-09,,,,900.82,0.0,
2005-05-10,,,,906.95,0.0,
2005-05-11,,,,898.78,0.0,
2005-05-12,,,,875.87,0.0,
2005-05-13,,,,872.27,0.0,
2005-05-16,,,,862.47,0.0,
2005-05-17,,,,866.5,0.0,
2005-05-18,,,,867.73,0.0,
2005-05-19,,,,867.66,0.0,
2005-05-20,,,,866.62,0.0,
2005-05-23,,,,843.45,0.0,
2005-05-24,,,,842.68,0.0,
2005-05-25,,,,841.63,0.0,
2005-05-26,,,,835.21,0.0,
2005-05-27,,,,830.4,0.0,
2005-05-30,,,,836.81,0.0,
2005-05-31,,,,839.88,0.0,
2005-06-01,,,,825.55,0.0,
2005-06-02,,,,807.92,0.0,
2005-06-03,,,,803.09,0.0,
2005-06-06,,,,820.84,0.0,
2005-06-07,,,,817.78,0.0,
2005-06-08,,,,887.02,0.0,
2005-06-09,,,,893.98,0.0,
2005-06-10,,,,883.27,0.0,
2005-06-13,,,,880.83,0.0,
2005-06-14,,,,879.83,0.0,
2005-06-15,,,,872.43,0.0,
2005-06-16,,,,886.06,0.0,
2005-06-17,,,,895.89,0.0,
2005-06-20,,,,909.4,0.0,
2005-06-21,,,,902.34,0.0,
2005-06-22,,,,901.33,0.0,
2005-06-23,,,,896.28,0.0,
2005-06-24,,,,901.85,0.0,
2005-06-27,,,,914.96,0.0,
2005-06-28,,,,906.91,0.0,
2005-06-29,,,,910.3,0.0,
2005-06-30,,,,892.71,0.0,
2005-07-01,,,,886.46,0.0,
2005-07-04,,,,881.31,0.0,
2005-07-05,,,,870.81,0.0,
2005-07-06,,,,864.4,0.0,
2005-07-07,,,,869.58,0.0,
2005-07-08,,,,855.29,0.0,
2005-07-11,,,,849.91,0.0,
2005-07-12,,,,873.96,0.0,
2005-07-13,,,,869.09,0.0,
2005-07-14,,,,871.26,0.0,
2005-07-15,,,,862.15,0.0,
2005-07-18,,,,853.25,0.0,
2005-07-19,,,,852.98,0.0,
2005-07-20,,,,863.44,0.0,
2005-07-21,,,,867.37,0.0,
2005-07-22,,,,877.73,0.0,
2005-07-25,,,,876.17,0.0,
2005-07-26,,,,895.48,0.0,
2005-07-27,,,,910.75,0.0,
2005-07-28,,,,907.66,0.0,
2005-07-29,,,,905.35,0.0,
2005-08-01,,,,909.94,0.0,
2005-08-02,,,,918.03,0.0,
2005-08-03,,,,920.92,0.0,
2005-08-04,,,,919.62,0.0,
2005-08-05,,,,934.29,0.0,
2005-08-08,,,,942.85,0.0,
2005-08-09,,,,950.75,0.0,
2005-08-10,,,,954.71,0.0,
2005-08-11,,,,961.0,0.0,
2005-08-12,,,,957.51,0.0,
2005-08-15,,,,968.28,0.0,
2005-08-16,,,,959.82,0.0,
2005-08-17,,,,966.59,0.0,
2005-08-18,,,,955.65,0.0,
2005-08-19,,,,958.11,0.0,
2005-08-22,,,,961.15,0.0,
2005-08-23,,,,954.89,0.0,
2005-08-24,,,,964.68,0.0,
2005-08-25,,,,961.8,0.0,
2005-08-26,,,,957.56,0.0,
2005-08-29,,,,941.43,0.0,
2005-08-30,,,,939.27,0.0,
2005-08-31,,,,953.25,0.0,
2005-09-01,,,,966.15,0.0,
2005-09-02,,,,965.71,0.0,
2005-09-05,,,,967.86,0.0,
2005-09-06,,,,949.24,0.0,
2005-09-07,,,,962.21,0.0,
2005-09-08,,,,966.07,0.0,
2005-09-09,,,,965.3,0.0,
2005-09-12,,,,965.35,0.0,
2005-09-13,,,,975.04,0.0,
2005-09-14,,,,980.4,0.0,
2005-09-15,,,,985.03,0.0,
2005-09-16,,,,981.18,0.0,
2005-09-19,,,,990.94,0.0,
2005-09-20,,,,985.16,0.0,
2005-09-21,,,,969.68,0.0,
2005-09-22,,,,949.15,0.0,
2005-09-23,,,,945.57,0.0,
2005-09-26,,,,943.61,0.0,
2005-09-27,,,,931.99,0.0,
2005-09-28,,,,928.02,0.0,
2005-09-29,,,,940.19,0.0,
2005-09-30,,,,944.01,0.0,
2005-10-10,,,,931.48,0.0,
2005-10-11,,,,941.61,0.0,
2005-10-12,,,,942.51,0.0,
2005-10-13,,,,937.1,0.0,
2005-10-14,,,,925.22,0.0,
2005-10-17,,,,910.16,0.0,
2005-10-18,,,,913.48,0.0,
2005-10-19,,,,907.52,0.0,
2005-10-20,,,,906.39,0.0,
2005-10-21,,,,908.61,0.0,
2005-10-24,,,,902.61,0.0,
2005-10-25,,,,891.13,0.0,
2005-10-26,,,,871.92,0.0,
2005-10-27,,,,866.33,0.0,
2005-10-28,,,,860.09,0.0,
2005-10-31,,,,868.66,0.0,
2005-11-01,,,,862.94,0.0,
2005-11-02,,,,874.97,0.0,
2005-11-03,,,,865.64,0.0,
2005-11-04,,,,871.48,0.0,
2005-11-07,,,,872.12,0.0,
2005-11-08,,,,876.55,0.0,
2005-11-09,,,,875.55,0.0,
2005-11-10,,,,857.26,0.0,
2005-11-11,,,,854.5,0.0,
2005-11-14,,,,850.4,0.0,
2005-11-15,,,,849.34,0.0,
2005-11-16,,,,863.77,0.0,
2005-11-17,,,,858.89,0.0,
2005-11-18,,,,878.37,0.0,
2005-11-21,,,,880.5,0.0,
2005-11-22,,,,863.66,0.0,
2005-11-23,,,,869.63,0.0,
2005-11-24,,,,875.66,0.0,
2005-11-25,,,,874.52,0.0,
