date,open,high,low,close,volume,pct_chg
1990-01-01,,,,1000.0,0.0,
2004-12-31,,,,1000.0,0.0,
2005-01-04,,,,982.28,0.0,
2005-01-05,,,,998.2,0.0,
2005-01-06,,,,990.71,0.0,
2005-01-07,,,,990.33,0.0,
2005-01-10,,,,1001.09,0.0,
2005-01-11,,,,1001.81,0.0,
2005-01-12,,,,998.95,0.0,
2005-01-13,,,,1001.56,0.0,
2005-01-14,,,,996.46,0.0,
2005-01-17,,,,977.06,0.0,
2005-01-18,,,,987.19,0.0,
2005-01-19,,,,981.0,0.0,
2005-01-20,,,,962.54,0.0,
2005-01-21,,,,982.57,0.0,
2005-01-24,,,,999.62,0.0,
2005-01-25,,,,993.26,0.0,
2005-01-26,,,,985.29,0.0,
2005-01-27,,,,976.43,0.0,
2005-01-28,,,,961.63,0.0,
2005-01-31,,,,936.17,0.0,
2005-02-01,,,,926.09,0.0,
2005-02-02,,,,969.61,0.0,
2005-02-03,,,,957.59,0.0,
2005-02-04,,,,969.73,0.0,
2005-02-16,,,,975.51,0.0,
2005-02-17,,,,979.54,0.0,
2005-02-18,,,,968.5,0.0,
2005-02-21,,,,981.73,0.0,
2005-02-22,,,,1003.02,0.0,
2005-02-23,,,,1004.48,0.0,
2005-02-24,,,,1008.16,0.0,
2005-02-25,,,,1010.73,0.0,
2005-02-28,,,,1005.39,0.0,
2005-03-01,,,,1006.67,0.0,
2005-03-02,,,,996.52,0.0,
2005-03-03,,,,997.88,0.0,
2005-03-04,,,,994.52,0.0,
2005-03-07,,,,995.73,0.0,
2005-03-08,,,,1020.95,0.0,
2005-03-09,,,,1023.55,0.0,
2005-03-10,,,,1008.74,0.0,
2005-03-11,,,,1017.86,0.0,
2005-03-14,,,,1020.99,0.0,
2005-03-15,,,,1008.01,0.0,
2005-03-16,,,,993.59,0.0,
2005-03-17,,,,986.52,0.0,
2005-03-18,,,,965.13,0.0,
2005-03-21,,,,970.06,0.0,
2005-03-22,,,,956.65,0.0,
2005-03-23,,,,955.92,0.0,
2005-03-24,,,,959.35,0.0,
2005-03-25,,,,957.9,0.0,
2005-03-28,,,,952.08,0.0,
2005-03-29,,,,945.92,0.0,
2005-03-30,,,,923.45,0.0,
2005-03-31,,,,925.79,0.0,
2005-04-01,,,,956.17,0.0,
2005-04-04,,,,939.71,0.0,
2005-04-05,,,,936.38,0.0,
2005-04-06,,,,952.67,0.0,
2005-04-07,,,,968.31,0.0,
2005-04-08,,,,983.11,0.0,
2005-04-11,,,,981.48,0.0,
2005-04-12,,,,964.46,0.0,
2005-04-13,,,,983.34,0.0,
2005-04-14,,,,973.26,0.0,
2005-04-15,,,,954.26,0.0,
2005-04-18,,,,944.56,0.0,
2005-04-19,,,,941.56,0.0,
2005-04-20,,,,926.0,0.0,
2005-04-21,,,,926.8,0.0,
2005-04-22,,,,919.29,0.0,
2005-04-25,,,,911.97,0.0,
2005-04-26,,,,932.02,0.0,
2005-04-27,,,,923.1,0.0,
2005-04-28,,,,942.46,0.0,
2005-04-29,,,,928.97,0.0,
2005-05-09,,,,910.51,0.0,
2005-05-10,,,,909.87,0.0,
2005-05-11,,,,898.14,0.0,
2005-05-12,,,,887.92,0.0,
2005-05-13,,,,893.55,0.0,
2005-05-16,,,,891.27,0.0,
2005-05-17,,,,910.12,0.0,
2005-05-18,,,,910.98,0.0,
2005-05-19,,,,910.57,0.0,
2005-05-20,,,,910.6,0.0,
2005-05-23,,,,889.53,0.0,
2005-05-24,,,,895.23,0.0,
2005-05-25,,,,884.91,0.0,
2005-05-26,,,,864.49,0.0,
2005-05-27,,,,855.13,0.0,
2005-05-30,,,,858.74,0.0,
2005-05-31,,,,860.36,0.0,
2005-06-01,,,,845.92,0.0,
2005-06-02,,,,823.83,0.0,
2005-06-03,,,,825.61,0.0,
2005-06-06,,,,843.98,0.0,
2005-06-07,,,,842.0,0.0,
2005-06-08,,,,905.36,0.0,
2005-06-09,,,,906.57,0.0,
2005-06-10,,,,880.39,0.0,
2005-06-13,,,,884.8,0.0,
2005-06-14,,,,866.88,0.0,
2005-06-15,,,,845.52,0.0,
2005-06-16,,,,855.09,0.0,
2005-06-17,,,,850.91,0.0,
2005-06-20,,,,872.76,0.0,
2005-06-21,,,,865.05,0.0,
2005-06-22,,,,870.65,0.0,
2005-06-23,,,,862.73,0.0,
2005-06-24,,,,866.82,0.0,
2005-06-27,,,,888.53,0.0,
2005-06-28,,,,875.79,0.0,
2005-06-29,,,,871.53,0.0,
2005-06-30,,,,855.33,0.0,
2005-07-01,,,,828.56,0.0,
2005-07-04,,,,817.16,0.0,
2005-07-05,,,,817.48,0.0,
2005-07-06,,,,816.25,0.0,
2005-07-07,,,,818.29,0.0,
2005-07-08,,,,799.13,0.0,
2005-07-11,,,,789.62,0.0,
2005-07-12,,,,807.72,0.0,
2005-07-13,,,,797.91,0.0,
2005-07-14,,,,799.13,0.0,
2005-07-15,,,,783.99,0.0,
2005-07-18,,,,769.54,0.0,
2005-07-19,,,,772.68,0.0,
2005-07-20,,,,779.04,0.0,
2005-07-21,,,,777.68,0.0,
2005-07-22,,,,794.05,0.0,
2005-07-25,,,,793.9,0.0,
2005-07-26,,,,807.43,0.0,
2005-07-27,,,,822.32,0.0,
2005-07-28,,,,818.94,0.0,
2005-07-29,,,,815.75,0.0,
2005-08-01,,,,820.45,0.0,
2005-08-02,,,,831.45,0.0,
2005-08-03,,,,837.84,0.0,
2005-08-04,,,,834.56,0.0,
2005-08-05,,,,855.08,0.0,
2005-08-08,,,,860.53,0.0,
2005-08-09,,,,865.44,0.0,
2005-08-10,,,,879.39,0.0,
2005-08-11,,,,892.3,0.0,
2005-08-12,,,,874.39,0.0,
2005-08-15,,,,895.66,0.0,
2005-08-16,,,,896.25,0.0,
2005-08-17,,,,907.4,0.0,
2005-08-18,,,,875.51,0.0,
2005-08-19,,,,867.4,0.0,
2005-08-22,,,,879.44,0.0,
2005-08-23,,,,874.39,0.0,
2005-08-24,,,,882.8,0.0,
2005-08-25,,,,886.81,0.0,
2005-08-26,,,,890.08,0.0,
2005-08-29,,,,879.56,0.0,
2005-08-30,,,,873.66,0.0,
2005-08-31,,,,897.78,0.0,
2005-09-01,,,,915.27,0.0,
2005-09-02,,,,921.82,0.0,
2005-09-05,,,,932.49,0.0,
2005-09-06,,,,912.33,0.0,
2005-09-07,,,,935.48,0.0,
2005-09-08,,,,938.55,0.0,
2005-09-09,,,,929.74,0.0,
2005-09-12,,,,933.74,0.0,
2005-09-13,,,,951.93,0.0,
2005-09-14,,,,960.83,0.0,
2005-09-15,,,,963.32,0.0,
2005-09-16,,,,962.69,0.0,
2005-09-19,,,,973.84,0.0,
2005-09-20,,,,968.59,0.0,
2005-09-21,,,,952.93,0.0,
2005-09-22,,,,926.94,0.0,
2005-09-23,,,,919.38,0.0,
2005-09-26,,,,922.08,0.0,
2005-09-27,,,,912.17,0.0,
2005-09-28,,,,909.06,0.0,
2005-09-29,,,,921.7,0.0,
2005-09-30,,,,918.02,0.0,
2005-10-10,,,,903.21,0.0,
2005-10-11,,,,920.67,0.0,
2005-10-12,,,,926.04,0.0,
2005-10-13,,,,923.74,0.0,
2005-10-14,,,,919.78,0.0,
2005-10-17,,,,917.51,0.0,
2005-10-18,,,,929.32,0.0,
2005-10-19,,,,921.31,0.0,
2005-10-20,,,,923.55,0.0,
2005-10-21,,,,940.28,0.0,
2005-10-24,,,,942.95,0.0,
2005-10-25,,,,930.32,0.0,
2005-10-26,,,,915.85,0.0,
2005-10-27,,,,909.5,0.0,
2005-10-28,,,,880.06,0.0,
2005-10-31,,,,877.16,0.0,
2005-11-01,,,,869.85,0.0,
2005-11-02,,,,886.23,0.0,
2005-11-03,,,,879.8,0.0,
2005-11-04,,,,884.46,0.0,
2005-11-07,,,,894.28,0.0,
2005-11-08,,,,897.85,0.0,
2005-11-09,,,,898.48,0.0,
2005-11-10,,,,881.6,0.0,
2005-11-11,,,,880.83,0.0,
2005-11-14,,,,877.32,0.0,
2005-11-15,,,,872.94,0.0,
2005-11-16,,,,874.28,0.0,
2005-11-17,,,,876.25,0.0,
2005-11-18,,,,893.82,0.0,
2005-11-21,,,,896.45,0.0,
2005-11-22,,,,884.68,0.0,
2005-11-23,,,,888.32,0.0,
2005-11-24,,,,889.38,0.0,
2005-11-25,,,,886.42,0.0,
2005-11-28,,,,881.96,0.0,
2005-11-29,,,,873.28,0.0,
2005-11-30,,,,872.34,0.0,
2005-12-01,,,,873.6,0.0,
2005-12-02,,,,863.07,0.0,
2005-12-05,,,,834.74,0.0,
2005-12-06,,,,833.08,0.0,
2005-12-07,,,,838.41,0.0,
2005-12-08,,,,834.77,0.0,
2005-12-09,,,,847.48,0.0,
2005-12-12,,,,848.36,0.0,
2005-12-13,,,,848.4,0.0,
2005-12-14,,,,859.86,0.0,
2005-12-15,,,,854.54,0.0,
2005-12-16,,,,860.05,0.0,
2005-12-19,,,,861.6,0.0,
2005-12-20,,,,860.66,0.0,
2005-12-21,,,,855.8,0.0,
2005-12-22,,,,862.75,0.0,
2005-12-23,,,,870.44,0.0,
2005-12-26,,,,873.59,0.0,
2005-12-27,,,,871.57,0.0,
2005-12-28,,,,872.8,0.0,
2005-12-29,,,,884.48,0.0,
2005-12-30,,,,879.76,0.0,
2006-01-04,,,,885.71,0.0,
2006-01-05,,,,897.24,0.0,
2006-01-06,,,,907.72,0.0,
2006-01-09,,,,917.26,0.0,
2006-01-10,,,,916.83,0.0,
2006-01-11,,,,908.63,0.0,
2006-01-12,,,,928.81,0.0,
2006-01-13,,,,932.1,0.0,
2006-01-16,,,,920.27,0.0,
2006-01-17,,,,916.65,0.0,
2006-01-18,,,,929.53,0.0,
2006-01-19,,,,933.79,0.0,
2006-01-20,,,,929.97,0.0,
2006-01-23,,,,930.56,0.0,
