date,open,high,low,close,volume,pct_chg
1990-01-01,1022.67,1060.98,1022.67,1060.98,278.83,6.1
2009-01-05,1022.67,1060.98,1022.67,1060.98,278.83,6.1
2009-01-06,1059.24,1149.04,1059.24,1145.34,569.88,7.95
2009-01-07,1148.05,1159.12,1132.56,1141.8,492.77,-0.31
2009-01-08,1108.2,1150.52,1108.2,1141.46,413.4,-0.03
2009-01-09,1141.33,1188.7,1141.33,1172.79,419.66,2.74
2009-01-12,1168.48,1199.71,1163.71,1169.6,389.87,-0.27
2009-01-13,1148.55,1150.57,1120.91,1120.91,280.77,-4.16
2009-01-14,1116.02,1200.36,1116.02,1200.36,382.7,7.09
2009-01-15,1184.0,1212.58,1178.78,1190.84,442.35,-0.79
2009-01-16,1200.74,1237.87,1200.74,1208.53,509.56,1.49
2009-01-19,1219.88,1233.32,1187.27,1205.89,420.59,-0.22
2009-01-20,1201.69,1215.01,1186.26,1215.01,261.67,0.76
2009-01-21,1196.73,1234.88,1196.73,1212.28,326.03,-0.22
2009-01-22,1228.49,1288.53,1226.83,1282.2,538.12,5.77
2009-01-23,1277.96,1284.63,1267.72,1270.26,373.45,-0.93
2009-02-02,1282.84,1282.84,1247.88,1270.22,301.4,0.0
2009-02-03,1265.24,1291.81,1259.47,1291.73,539.74,1.69
2009-02-04,1299.23,1316.72,1292.19,1310.13,674.57,1.43
2009-02-05,1309.72,1367.94,1309.72,1325.36,819.06,1.16
2009-02-06,1330.44,1378.01,1330.44,1374.66,657.45,3.72
2009-02-09,1394.66,1452.56,1394.66,1443.91,751.04,5.04
2009-02-10,1439.65,1469.13,1427.3,1469.13,613.87,1.75
2009-02-11,1439.26,1460.17,1407.54,1432.93,720.07,-2.46
2009-02-12,1428.17,1428.17,1343.38,1387.22,723.48,-3.19
2009-02-13,1381.24,1438.04,1367.16,1436.24,743.23,3.53
2009-02-16,1452.88,1489.12,1434.23,1489.12,819.42,3.68
2009-02-17,1490.47,1533.64,1461.13,1461.13,987.35,-1.88
2009-02-18,1417.41,1432.84,1354.22,1354.22,701.61,-7.32
2009-02-19,1364.17,1384.63,1349.62,1374.06,499.75,1.47
2009-02-20,1377.95,1413.09,1368.37,1413.09,465.05,2.84
2009-02-23,1405.92,1449.58,1389.41,1444.41,495.68,2.22
2009-02-24,1415.64,1439.69,1365.2,1365.2,639.1,-5.48
2009-02-25,1383.8,1383.8,1314.05,1343.14,500.28,-1.62
2009-02-26,1344.94,1372.72,1248.02,1266.59,474.09,-5.7
2009-02-27,1262.23,1266.12,1195.52,1207.54,559.07,-4.66
2009-03-02,1193.09,1223.26,1191.69,1218.32,397.31,0.89
2009-03-03,1179.55,1208.52,1169.83,1199.35,502.98,-1.56
2009-03-04,1207.23,1300.81,1207.23,1300.81,728.96,8.46
2009-03-05,1323.89,1342.18,1289.73,1314.0,775.37,1.01
2009-03-06,1284.18,1344.35,1282.05,1317.63,511.46,0.28
2009-03-09,1335.01,1361.48,1269.33,1274.34,494.94,-3.29
2009-03-10,1257.54,1318.94,1253.61,1318.94,394.06,3.5
2009-03-11,1346.27,1346.27,1301.6,1301.6,444.67,-1.32
2009-03-12,1288.58,1288.62,1249.0,1284.33,292.66,-1.33
2009-03-13,1305.33,1323.14,1283.25,1285.17,301.51,0.07
2009-03-16,1273.32,1297.16,1261.75,1294.58,227.98,0.73
2009-03-17,1296.1,1358.13,1292.49,1355.14,527.84,4.68
2009-03-18,1370.13,1419.99,1370.13,1390.65,757.88,2.62
2009-03-19,1394.58,1493.65,1394.58,1488.71,991.92,7.05
2009-03-20,1508.59,1542.25,1495.42,1524.53,1038.47,2.41
2009-03-23,1528.41,1577.59,1506.91,1550.02,766.88,1.67
2009-03-24,1572.93,1572.93,1540.73,1557.43,656.79,0.48
2009-03-25,1547.88,1599.76,1525.77,1525.77,662.84,-2.03
2009-03-26,1518.66,1578.21,1475.09,1578.19,684.95,3.44
2009-03-27,1586.38,1589.7,1559.29,1567.53,629.05,-0.68
2009-03-30,1565.5,1565.5,1536.56,1536.56,441.08,-1.98
2009-03-31,1495.44,1554.89,1486.89,1552.5,365.62,1.04
2009-04-01,1561.03,1684.66,1561.03,1658.05,991.56,6.8
2009-04-02,1665.48,1709.29,1643.1,1687.09,848.27,1.75
2009-04-03,1705.2,1756.52,1669.32,1685.89,801.07,-0.07
2009-04-07,1686.47,1755.79,1686.47,1755.79,653.87,4.15
