date,open,high,low,close,volume,pct_chg
1990-01-01,995.46,995.46,976.14,976.15,26.46,-2.39
2005-01-04,995.46,995.46,976.14,976.15,26.46,-2.39
2005-01-05,975.98,995.25,975.98,989.96,38.78,1.42
2005-01-06,988.34,988.34,960.98,965.23,41.88,-2.5
2005-01-07,963.16,974.11,957.17,962.79,37.83,-0.25
2005-01-10,962.22,972.44,957.74,972.44,36.12,1.0
2005-01-11,972.59,979.51,970.95,979.4,35.17,0.72
2005-01-12,978.25,989.32,978.25,989.32,40.41,1.01
2005-01-13,989.07,989.07,982.74,985.64,29.58,-0.37
2005-01-14,985.23,988.51,970.82,971.12,28.13,-1.47
2005-01-17,956.02,958.9,941.25,942.33,32.05,-2.97
2005-01-18,941.61,957.44,941.61,957.44,37.12,1.6
2005-01-19,958.23,958.23,948.8,952.62,42.99,-0.5
2005-01-20,948.79,948.79,937.43,942.08,50.88,-1.11
2005-01-21,939.69,964.37,924.54,964.37,63.12,2.37
2005-01-24,980.23,985.43,973.38,984.91,79.42,2.13
2005-01-25,983.35,988.13,966.29,988.13,60.65,0.33
2005-01-26,984.8,990.59,976.0,976.0,60.76,-1.23
2005-01-27,974.07,975.01,958.67,959.08,51.98,-1.73
2005-01-28,959.08,960.24,945.19,947.0,56.58,-1.26
2005-01-31,942.98,942.98,927.93,929.75,40.24,-1.82
2005-02-01,926.9,935.27,916.28,919.4,47.05,-1.11
2005-02-02,918.93,975.39,918.93,974.6,86.52,6.0
2005-02-03,975.21,980.35,959.4,960.15,88.51,-1.48
2005-02-04,958.95,982.16,956.08,978.47,64.96,1.91
2005-02-16,986.27,1003.6,985.03,993.41,72.0,1.53
2005-02-17,993.08,995.01,982.72,994.87,43.84,0.15
2005-02-18,995.63,996.06,982.19,982.19,47.69,-1.28
2005-02-21,984.11,1013.98,984.11,1012.09,94.02,3.05
2005-02-22,1012.19,1046.8,1012.19,1046.17,133.49,3.37
2005-02-23,1045.41,1061.78,1040.67,1052.05,118.82,0.56
2005-02-24,1050.96,1060.09,1047.09,1057.47,99.35,0.52
2005-02-25,1056.82,1075.4,1056.82,1057.34,111.14,-0.01
2005-02-28,1053.2,1068.23,1053.2,1064.69,100.07,0.69
2005-03-01,1066.07,1077.23,1060.78,1065.27,98.45,0.06
2005-03-02,1067.07,1073.56,1038.31,1038.31,114.72,-2.53
2005-03-03,1036.99,1047.08,1026.43,1045.0,75.68,0.65
2005-03-04,1045.08,1047.42,1033.63,1035.61,54.46,-0.9
2005-03-07,1035.72,1041.81,1035.68,1041.6,47.36,0.58
2005-03-08,1043.78,1073.41,1043.78,1073.41,86.33,3.05
2005-03-09,1076.83,1082.35,1070.79,1079.0,100.5,0.52
2005-03-10,1081.44,1081.44,1040.1,1045.16,78.43,-3.14
2005-03-11,1043.46,1062.5,1041.83,1058.22,76.8,1.25
2005-03-14,1057.89,1077.22,1041.22,1064.85,99.4,0.63
