date,open,high,low,close,volume,pct_chg
1990-01-01,,,,1000.0,0.0,0.0
2004-12-31,,,,1000.0,0.0,0.0
2005-01-04,997.55,997.55,981.67,982.28,31.92,-1.77
2005-01-05,982.09,999.26,982.02,998.2,38.81,1.62
2005-01-06,999.42,999.42,988.52,990.71,41.0,-0.75
2005-01-07,989.29,1000.53,985.72,990.33,39.43,-0.04
2005-01-10,988.41,1001.09,986.05,1001.09,43.42,1.09
2005-01-11,1002.14,1003.8,995.83,1001.81,47.39,0.07
2005-01-12,998.3,998.95,992.8,998.95,37.93,-0.29
2005-01-13,999.66,1002.59,995.94,1001.56,46.44,0.26
2005-01-14,1000.21,1006.12,995.4,996.47,60.69,-0.51
2005-01-17,991.11,991.11,974.22,977.06,66.43,-1.95
2005-01-18,977.1,987.19,973.78,987.19,64.29,1.04
2005-01-19,986.82,986.82,978.76,981.0,63.19,-0.63
2005-01-20,978.21,978.21,959.84,962.54,60.22,-1.88
2005-01-21,961.18,982.57,948.24,982.57,70.43,2.08
2005-01-24,994.61,999.87,989.0,999.62,123.48,1.74
2005-01-25,997.03,997.03,982.64,993.26,77.17,-0.64
2005-01-26,989.93,990.45,982.8,985.29,64.88,-0.8
2005-01-27,984.09,984.09,976.44,976.44,70.46,-0.9
2005-01-28,976.44,976.44,957.76,961.63,57.08,-1.52
2005-01-31,959.08,959.08,934.04,936.17,56.48,-2.65
2005-02-01,933.64,937.66,924.49,926.09,69.78,-1.08
2005-02-02,924.81,969.61,924.81,969.61,104.2,4.7
2005-02-03,969.32,974.42,955.89,957.59,100.66,-1.24
2005-02-04,956.89,971.97,953.85,969.74,79.97,1.27
2005-02-16,972.82,979.97,971.74,975.51,66.26,0.6
2005-02-17,974.38,979.54,968.91,979.54,66.8,0.41
2005-02-18,978.77,978.77,968.29,968.5,53.65,-1.13
2005-02-21,968.33,981.73,968.33,981.73,61.32,1.37
2005-02-22,983.2,1003.02,981.26,1003.02,117.71,2.17
2005-02-23,1002.96,1007.41,993.66,1004.48,111.96,0.15
2005-02-24,1003.45,1008.16,997.68,1008.16,116.16,0.37
2005-02-25,1008.07,1020.91,1008.07,1010.73,126.07,0.26
2005-02-28,1010.5,1011.41,1001.96,1005.39,102.19,-0.53
2005-03-01,1003.82,1006.67,997.98,1006.67,75.92,0.13
2005-03-02,1006.62,1012.32,994.98,996.53,86.48,-1.01
2005-03-03,995.59,997.88,986.88,997.88,72.16,0.14
2005-03-04,997.61,1000.65,993.24,994.52,60.35,-0.34
2005-03-07,993.81,998.64,992.48,995.73,56.65,0.12
2005-03-08,995.5,1020.95,995.5,1020.95,114.17,2.53
2005-03-09,1023.2,1028.13,1018.78,1023.55,126.88,0.25
2005-03-10,1023.32,1026.65,1004.27,1008.74,117.48,-1.45
2005-03-11,1007.49,1017.97,1002.57,1017.86,104.23,0.9
2005-03-14,1017.46,1029.58,1004.17,1020.99,123.86,0.31
2005-03-15,1020.89,1021.04,1007.05,1008.01,92.06,-1.27
2005-03-16,1007.42,1007.42,988.2,993.59,75.65,-1.43
2005-03-17,992.63,996.53,984.34,986.52,66.12,-0.71
2005-03-18,984.86,987.59,963.01,965.13,74.46,-2.17
2005-03-21,962.7,971.08,959.9,970.06,59.93,0.51
2005-03-22,969.46,969.46,951.26,956.65,80.44,-1.38
2005-03-23,955.3,970.16,945.83,955.92,83.84,-0.08
2005-03-24,951.84,959.35,940.36,959.35,71.25,0.36
2005-03-25,958.95,959.9,952.41,957.9,62.37,-0.15
2005-03-28,956.61,956.61,940.06,952.08,59.73,-0.61
2005-03-29,951.77,957.27,945.83,945.92,92.61,-0.65
2005-03-30,942.73,942.73,923.07,923.45,73.16,-2.38
2005-03-31,921.16,925.79,911.68,925.79,67.63,0.25
2005-04-01,925.25,962.09,915.21,956.17,95.25,3.28
2005-04-04,949.19,949.19,938.84,939.71,75.2,-1.72
2005-04-05,938.88,941.13,934.82,936.38,75.53,-0.36
2005-04-06,936.38,953.63,930.13,952.67,95.64,1.74
2005-04-07,955.38,979.01,954.3,968.31,146.88,1.64
2005-04-08,969.32,984.02,965.35,983.11,157.77,1.53
2005-04-11,985.85,987.38,977.06,981.48,174.88,-0.17
2005-04-12,980.21,980.21,964.46,964.46,125.06,-1.73
2005-04-13,967.06,984.93,967.06,983.34,143.33,1.96
2005-04-14,985.63,985.63,971.68,973.26,122.24,-1.03
2005-04-15,967.84,967.84,951.86,954.26,109.69,-1.95
2005-04-18,951.14,951.14,939.8,944.56,72.14,-1.02
2005-04-19,943.32,947.89,936.26,941.56,65.99,-0.32
2005-04-20,940.88,940.88,923.13,925.76,76.94,-1.68
2005-04-21,924.39,935.98,921.71,925.93,82.6,0.02
2005-04-22,926.18,930.51,916.0,918.43,87.16,-0.81
2005-04-25,907.62,911.77,901.45,910.9,90.41,-0.82
2005-04-26,910.47,932.7,907.08,930.93,117.72,2.2
2005-04-27,938.26,938.26,921.55,922.02,94.88,-0.96
2005-04-28,918.76,942.04,913.89,941.28,116.38,2.09
2005-04-29,940.37,941.5,926.98,927.81,94.64,-1.43
2005-05-09,931.05,931.05,908.79,909.37,69.44,-1.99
2005-05-10,907.3,908.73,885.8,908.73,74.78,-0.07
2005-05-11,907.17,912.58,896.08,897.02,76.21,-1.29
2005-05-12,893.88,893.88,878.6,886.65,72.77,-1.16
2005-05-13,884.41,893.38,879.87,891.78,65.09,0.58
2005-05-16,890.34,892.06,883.62,889.43,69.73,-0.26
2005-05-17,888.86,908.24,888.86,908.24,114.3,2.11
2005-05-18,905.51,912.6,896.62,908.98,88.23,0.08
2005-05-19,907.39,909.98,897.7,908.17,75.24,-0.09
2005-05-20,907.45,912.02,904.0,908.2,67.84,0.0
2005-05-23,905.92,905.92,885.11,887.15,66.75,-2.32
2005-05-24,884.57,894.78,882.34,892.58,70.85,0.61
2005-05-25,891.82,891.82,878.19,882.18,87.43,-1.17
2005-05-26,880.23,880.76,857.37,861.81,80.77,-2.31
2005-05-27,859.58,862.75,851.75,852.49,50.45,-1.08
2005-05-30,849.75,855.97,842.56,855.91,53.26,0.4
2005-05-31,856.26,860.78,853.49,857.52,58.25,0.19
2005-06-01,855.9,855.9,839.13,842.82,53.02,-1.72
2005-06-02,842.09,842.09,814.05,820.72,68.74,-2.62
2005-06-03,816.22,822.49,807.51,822.49,60.01,0.22
2005-06-06,818.28,840.79,809.77,840.79,59.14,2.23
2005-06-07,842.18,859.07,835.49,838.81,89.48,-0.24
2005-06-08,840.72,904.78,840.72,901.93,224.78,7.53
2005-06-09,900.35,913.72,891.79,903.14,246.47,0.13
2005-06-10,902.01,902.01,874.84,877.05,131.54,-2.89
2005-06-13,877.22,882.41,866.1,881.38,90.52,0.49
2005-06-14,882.39,888.92,863.52,863.52,129.8,-2.03
2005-06-15,859.49,859.49,841.53,842.25,89.97,-2.46
2005-06-16,841.32,851.46,833.01,851.46,82.75,1.09
2005-06-17,855.66,855.66,843.8,846.78,94.98,-0.55
2005-06-20,846.39,868.52,839.66,868.52,112.15,2.57
2005-06-21,866.62,866.62,855.91,859.88,118.06,-1.0
2005-06-22,857.82,865.44,854.48,865.44,85.63,0.65
2005-06-23,864.23,867.34,857.06,857.23,81.83,-0.95
2005-06-24,855.12,861.29,851.36,861.29,85.38,0.47
2005-06-27,866.79,884.82,866.79,882.86,145.8,2.5
2005-06-28,881.31,881.31,868.24,870.2,103.05,-1.43
2005-06-29,870.82,871.75,864.76,865.78,84.06,-0.51
2005-06-30,865.0,865.0,849.16,849.68,84.27,-1.86
2005-07-01,846.17,846.17,822.21,823.1,89.52,-3.13
2005-07-04,820.02,820.02,798.04,811.61,74.4,-1.4
2005-07-05,810.65,813.92,804.31,811.92,47.15,0.04
2005-07-06,811.04,817.13,806.41,810.7,49.92,-0.15
2005-07-07,810.7,813.81,806.28,812.73,54.09,0.25
2005-07-08,811.81,811.81,792.7,793.59,63.17,-2.36
2005-07-11,794.08,807.55,784.14,784.14,60.07,-1.19
2005-07-12,779.63,802.06,773.12,802.06,90.12,2.29
2005-07-13,800.23,800.23,791.42,792.0,64.02,-1.25
2005-07-14,790.69,795.89,787.68,792.92,62.38,0.12
2005-07-15,792.72,796.26,776.49,777.9,85.02,-1.89
2005-07-18,775.83,775.83,761.83,763.56,59.7,-1.84
2005-07-19,763.87,769.76,760.84,766.63,46.25,0.4
