date,open,high,low,close,volume,pct_chg
1990-01-01,,,,1000.0,0.0,0.0
2004-12-31,,,,1000.0,0.0,0.0
2005-01-04,997.27,997.27,977.55,981.18,113.35,0.0
2005-01-05,980.48,991.43,974.98,985.46,90.41,0.44
2005-01-06,986.23,986.74,971.73,976.06,94.22,-0.95
2005-01-07,975.66,989.12,972.62,982.92,92.9,0.7
2005-01-10,981.2,989.25,976.52,988.17,75.81,0.53
2005-01-11,988.16,994.39,985.82,989.99,73.64,0.18
2005-01-12,990.37,990.37,982.92,988.35,62.64,-0.17
2005-01-13,988.17,991.48,983.97,988.5,74.41,0.02
2005-01-14,988.9,1000.84,981.44,983.53,88.1,-0.5
2005-01-17,976.16,977.92,958.3,959.57,112.95,-2.44
2005-01-18,958.51,966.09,950.8,964.72,124.31,0.54
2005-01-19,964.0,964.04,956.66,959.13,87.9,-0.58
2005-01-20,954.31,957.81,947.17,952.42,119.4,-0.7
2005-01-21,950.69,982.59,946.75,980.39,203.15,2.94
2005-01-24,996.59,1002.74,982.94,995.5,198.32,1.54
2005-01-25,992.59,1000.96,983.92,1000.48,138.69,0.5
2005-01-26,999.07,1000.86,990.41,992.15,95.04,-0.83
2005-01-27,990.98,991.12,977.21,979.56,92.2,-1.27
2005-01-28,977.59,979.19,968.61,971.96,81.75,-0.78
2005-01-31,970.08,973.88,961.26,962.9,98.13,-0.93
2005-02-01,961.19,974.0,960.09,965.28,102.36,0.25
2005-02-02,965.79,1015.79,965.79,1015.56,275.95,5.21
2005-02-03,1015.58,1027.79,1001.28,1009.4,307.78,-0.61
2005-02-04,1007.23,1037.34,1004.07,1032.17,309.29,2.26
2005-02-16,1038.29,1049.45,1031.49,1039.82,235.19,0.74
2005-02-17,1040.28,1040.28,1024.59,1032.37,140.76,-0.72
2005-02-18,1031.53,1034.52,1016.67,1016.99,132.51,-1.49
2005-02-21,1016.93,1037.75,1016.93,1037.46,148.05,2.01
2005-02-22,1037.93,1057.59,1034.23,1054.07,278.49,1.6
2005-02-23,1054.26,1058.66,1043.29,1052.91,307.72,-0.11
2005-02-24,1051.07,1053.3,1040.31,1052.3,269.89,-0.06
2005-02-25,1054.59,1066.03,1051.74,1052.36,301.4,0.0
2005-02-28,1050.82,1054.96,1038.49,1044.45,213.95,-0.75
2005-03-01,1044.15,1045.84,1035.73,1038.29,151.74,-0.59
2005-03-02,1038.58,1045.49,1018.77,1019.32,258.11,-1.83
2005-03-03,1016.94,1028.57,1012.81,1027.63,154.47,0.82
2005-03-04,1027.91,1030.51,1019.58,1021.31,117.98,-0.62
2005-03-07,1022.06,1027.62,1019.21,1025.32,132.43,0.39
2005-03-08,1028.46,1042.46,1027.39,1042.22,218.43,1.65
2005-03-09,1044.42,1049.31,1037.87,1044.42,232.14,0.21
2005-03-10,1044.32,1044.66,1017.81,1019.44,181.27,-2.39
2005-03-11,1017.64,1024.9,1014.07,1023.99,174.79,0.45
2005-03-14,1024.12,1039.04,1012.16,1028.63,216.04,0.45
2005-03-15,1028.53,1029.4,1006.0,1007.43,189.88,-2.06
2005-03-16,1005.81,1007.83,992.19,1000.25,157.28,-0.71
2005-03-17,1000.6,1000.6,985.08,986.17,140.46,-1.41
2005-03-18,985.73,988.77,974.28,975.7,152.54,-1.06
2005-03-21,976.0,982.68,974.46,980.71,124.98,0.51
2005-03-22,979.85,981.42,965.83,968.31,171.18,-1.26
2005-03-23,967.42,973.39,956.38,959.88,163.38,-0.87
2005-03-24,959.32,968.21,952.16,967.41,117.13,0.78
2005-03-25,967.02,970.82,961.11,965.42,100.47,-0.21
2005-03-28,965.17,965.64,953.72,964.94,94.34,-0.05
2005-03-29,964.86,971.61,959.37,960.13,100.21,-0.5
2005-03-30,958.34,958.34,945.94,947.26,120.72,-1.34
2005-03-31,943.55,951.41,934.99,951.06,128.64,0.4
2005-04-01,950.04,994.83,945.24,982.74,273.63,3.33
2005-04-04,974.31,978.94,963.22,963.6,173.28,-1.95
2005-04-05,960.45,968.57,951.39,952.71,140.21,-1.13
2005-04-06,951.88,970.81,946.01,964.73,211.44,1.26
2005-04-07,966.19,987.7,961.87,971.15,304.05,0.67
2005-04-08,971.36,989.49,965.19,989.07,186.2,1.85
2005-04-11,989.18,992.26,979.63,983.88,248.11,-0.53
2005-04-12,980.8,981.7,969.79,970.75,141.38,-1.33
2005-04-13,980.39,999.81,980.39,995.04,289.87,2.5
2005-04-14,1000.74,1002.42,987.46,988.56,210.09,-0.65
2005-04-15,985.85,985.85,974.72,977.55,183.54,-1.11
2005-04-18,974.92,976.08,958.89,963.62,172.0,-1.42
2005-04-19,962.32,967.99,955.47,961.52,191.6,-0.22
2005-04-20,960.82,961.75,948.03,955.56,117.15,-0.62
2005-04-21,954.37,957.79,942.28,947.14,121.83,-0.88
2005-04-22,945.35,952.17,942.43,947.88,126.34,0.08
2005-04-25,946.4,946.64,932.04,939.67,138.75,-0.87
2005-04-26,938.47,948.07,933.42,942.14,135.99,0.26
2005-04-27,931.55,934.39,919.7,920.38,220.54,-2.31
2005-04-28,915.62,929.76,906.37,926.34,243.89,0.65
2005-04-29,925.54,927.13,913.8,916.1,154.05,-1.11
2005-05-09,916.63,923.27,898.36,898.54,169.82,-1.92
2005-05-10,897.28,904.79,887.26,904.66,141.6,0.68
2005-05-11,903.61,909.19,895.66,896.52,117.85,-0.9
2005-05-12,895.43,896.11,872.07,873.19,216.65,-2.6
2005-05-13,871.82,887.18,861.79,869.6,267.17,-0.41
2005-05-16,868.11,868.73,850.27,859.83,153.03,-1.12
2005-05-17,857.46,873.0,852.39,863.85,156.65,0.47
2005-05-18,863.86,871.51,855.52,864.98,112.39,0.13
2005-05-19,864.53,868.18,849.9,864.74,177.61,-0.03
2005-05-20,863.16,870.4,858.19,863.71,117.41,-0.12
2005-05-23,860.59,860.59,838.86,839.16,130.02,-2.84
2005-05-24,836.68,841.85,822.65,838.4,202.36,-0.09
2005-05-25,837.82,845.56,832.01,837.35,115.86,-0.13
2005-05-26,836.61,843.21,828.75,830.97,109.78,-0.76
2005-05-27,829.34,838.31,824.12,825.85,123.11,-0.62
2005-05-30,824.56,834.96,819.32,831.89,115.94,0.73
2005-05-31,834.25,842.88,832.22,834.57,137.31,0.32
2005-06-01,834.46,841.69,819.14,820.33,126.24,-1.71
2005-06-02,818.74,819.2,796.23,802.81,179.14,-2.14
2005-06-03,800.63,803.96,788.28,797.74,119.88,-0.63
2005-06-06,795.24,814.07,784.76,813.7,146.27,2.0
2005-06-07,816.43,831.33,809.71,810.67,193.07,-0.37
2005-06-08,826.08,882.38,818.9,879.31,560.93,8.47
2005-06-09,881.3,903.46,867.0,885.82,568.83,0.74
2005-06-10,885.89,885.89,868.48,875.21,344.92,-1.2
2005-06-13,862.66,867.3,846.23,859.38,271.59,-1.81
2005-06-14,861.18,877.64,857.54,858.4,264.53,-0.11
2005-06-15,855.67,860.33,846.71,851.18,199.47,-0.84
2005-06-16,850.69,864.02,845.6,863.35,201.14,1.43
2005-06-17,870.54,878.8,866.96,872.52,337.56,1.06
2005-06-20,873.61,886.01,865.42,885.68,244.53,1.51
2005-06-21,886.47,886.47,877.19,878.8,185.39,-0.78
2005-06-22,876.12,877.51,870.33,875.11,130.65,-0.42
2005-06-23,875.0,877.49,869.81,870.2,129.36,-0.56
2005-06-24,869.95,875.82,867.47,875.61,130.05,0.62
2005-06-27,879.06,890.29,879.06,888.17,250.11,1.43
2005-06-28,885.69,885.69,878.65,880.36,150.19,-0.88
2005-06-29,896.52,896.52,882.51,883.65,323.58,0.37
2005-06-30,882.44,882.44,865.17,866.57,186.24,-1.93
2005-07-01,864.5,869.99,858.49,860.5,169.08,-0.7
2005-07-04,856.67,856.67,845.66,855.51,161.09,-0.58
2005-07-05,847.58,849.09,837.99,843.83,134.04,-1.37
2005-07-06,845.07,847.34,834.81,837.61,110.27,-0.74
2005-07-07,837.11,846.46,835.2,842.62,97.39,0.6
2005-07-08,841.24,841.25,827.19,828.78,117.46,-1.64
2005-07-11,833.45,845.63,820.33,822.79,145.99,-0.72
2005-07-12,817.76,848.22,815.79,846.07,276.95,2.83
2005-07-13,844.08,848.45,835.84,841.36,142.97,-0.56
2005-07-14,838.02,851.12,835.37,843.46,199.41,0.25
2005-07-15,843.62,849.16,831.47,834.64,174.55,-1.05
2005-07-18,831.48,833.53,822.86,825.25,117.18,-1.12
