date,open,high,low,close,volume,pct_chg
1990-01-01,,,,1000.0,102.09,0.0
2019-12-31,,,,1000.0,102.09,0.0
2020-01-02,1005.62,1019.91,1005.62,1019.72,165.91,1.97
2020-01-03,1021.67,1029.07,1018.68,1024.48,166.15,0.47
2020-01-06,1020.0,1040.14,1020.0,1027.28,184.34,0.27
2020-01-07,1025.66,1043.08,1019.86,1043.08,187.5,1.54
2020-01-08,1035.84,1059.44,1034.51,1051.16,237.91,0.77
2020-01-09,1060.58,1081.4,1060.58,1078.31,211.33,2.58
2020-01-10,1082.31,1088.54,1076.44,1076.44,190.32,-0.17
2020-01-13,1076.76,1105.85,1069.78,1105.85,185.97,2.73
2020-01-14,1107.78,1133.9,1107.78,1118.31,245.35,1.13
2020-01-15,1113.25,1120.35,1105.58,1114.77,179.93,-0.32
2020-01-16,1116.51,1161.48,1116.51,1154.3,224.34,3.55
2020-01-17,1159.37,1252.56,1159.37,1238.66,440.89,7.31
2020-01-20,1239.44,1270.36,1208.69,1240.51,368.15,0.15
2020-01-21,1233.65,1247.84,1194.8,1195.01,274.76,-3.67
2020-01-22,1178.78,1247.61,1157.29,1244.52,342.1,4.14
2020-01-23,1219.23,1262.44,1177.09,1202.1,273.52,-3.41
2020-02-03,1018.28,1082.79,1015.6,1030.55,386.05,-14.27
2020-02-04,1049.96,1153.23,1049.96,1153.23,347.97,11.9
2020-02-05,1166.97,1240.37,1166.97,1203.61,392.04,4.37
2020-02-06,1191.73,1251.84,1191.73,1238.76,368.43,2.92
2020-02-07,1240.04,1307.76,1234.23,1307.76,374.55,5.57
2020-02-10,1310.53,1336.53,1293.43,1322.25,439.49,1.11
2020-02-11,1318.42,1318.42,1266.21,1283.57,330.46,-2.93
2020-02-12,1274.8,1360.55,1274.8,1348.7,311.36,5.07
2020-02-13,1360.13,1409.68,1353.04,1360.71,399.89,0.89
2020-02-14,1359.37,1382.96,1305.97,1327.22,353.71,-2.46
2020-02-17,1332.97,1381.55,1332.97,1381.55,327.9,4.09
2020-02-18,1381.58,1404.71,1372.53,1399.38,323.52,1.29
2020-02-19,1398.78,1412.17,1373.44,1373.44,320.91,-1.85
2020-02-20,1377.76,1390.02,1321.73,1348.34,282.92,-1.83
2020-02-21,1337.56,1373.67,1337.56,1346.86,241.93,-0.11
2020-02-24,1341.99,1359.23,1328.75,1351.71,251.14,0.36
2020-02-25,1312.48,1371.58,1312.48,1367.37,292.36,1.16
2020-02-26,1348.08,1361.01,1286.35,1288.24,315.55,-5.79
2020-02-27,1293.19,1293.19,1251.45,1264.94,218.24,-1.81
2020-02-28,1206.86,1231.09,1187.1,1191.05,260.67,-5.84
2020-03-02,1202.96,1259.08,1194.94,1252.62,292.83,5.17
2020-03-03,1278.27,1332.84,1272.06,1285.03,296.8,2.59
2020-03-04,1268.83,1277.69,1226.8,1255.72,193.24,-2.28
2020-03-05,1277.71,1277.71,1246.71,1264.79,262.15,0.72
2020-03-06,1246.1,1255.07,1237.62,1243.37,182.99,-1.69
2020-03-09,1216.04,1223.25,1171.86,1171.86,234.52,-5.75
2020-03-10,1148.4,1216.33,1135.21,1216.33,243.08,3.8
2020-03-11,1218.52,1233.43,1184.71,1184.71,284.3,-2.6
2020-03-12,1161.92,1177.36,1151.79,1167.06,175.27,-1.49
2020-03-13,1103.96,1187.7,1103.96,1175.28,201.07,0.7
2020-03-16,1188.08,1200.46,1115.08,1115.08,192.05,-5.12
2020-03-17,1132.95,1141.39,1079.84,1131.55,171.22,1.48
2020-03-18,1145.3,1173.23,1115.02,1115.02,177.12,-1.46
2020-03-19,1116.26,1133.69,1091.24,1128.97,162.44,1.25
2020-03-20,1140.09,1148.09,1114.29,1127.37,123.82,-0.14
2020-03-23,1092.5,1096.4,1037.53,1039.88,160.99,-7.76
2020-03-24,1067.01,1071.34,1020.25,1060.84,128.69,2.02
2020-03-25,1097.31,1110.1,1094.16,1101.32,148.93,3.82
2020-03-26,1093.33,1111.48,1091.0,1095.34,106.19,-0.54
2020-03-27,1109.54,1110.54,1082.93,1084.51,131.46,-0.99
2020-03-30,1062.9,1062.9,1021.5,1035.83,122.37,-4.49
2020-03-31,1048.74,1055.27,1027.22,1029.75,90.62,-0.59
2020-04-01,1026.58,1060.71,1026.58,1037.93,98.04,0.79
2020-04-02,1033.56,1094.83,1033.56,1094.83,110.18,5.48
2020-04-03,1089.24,1095.31,1074.19,1080.53,94.95,-1.31
2020-04-07,1109.61,1117.79,1108.78,1111.65,111.45,2.88
2020-04-08,1104.96,1117.81,1100.31,1104.14,89.81,-0.68
2020-04-09,1107.47,1110.06,1094.92,1101.28,82.13,-0.26
2020-04-10,1100.37,1100.37,1054.35,1058.44,100.96,-3.89
2020-04-13,1048.21,1052.01,1038.82,1042.15,67.62,-1.54
2020-04-14,1049.21,1073.22,1049.21,1073.22,70.57,2.98
2020-04-15,1076.94,1101.67,1076.94,1088.2,81.86,1.4
2020-04-16,1080.87,1097.2,1080.87,1091.93,73.0,0.34
2020-04-17,1102.66,1129.12,1102.66,1117.07,144.35,2.3
2020-04-20,1119.26,1133.36,1115.72,1133.36,93.87,1.46
2020-04-21,1127.66,1127.66,1108.48,1119.23,88.41,-1.25
2020-04-22,1108.68,1135.85,1108.68,1135.85,85.57,1.49
2020-04-23,1140.8,1157.87,1140.55,1149.72,118.83,1.22
2020-04-24,1148.59,1155.54,1139.31,1144.15,129.04,-0.48
2020-04-27,1140.19,1145.75,1136.23,1138.1,88.37,-0.53
2020-04-28,1130.61,1130.61,1037.26,1113.51,158.3,-2.16
2020-04-29,1105.6,1125.19,1102.57,1102.7,89.98,-0.97
2020-04-30,1107.43,1171.8,1107.43,1166.35,138.75,5.77
2020-05-06,1155.12,1252.75,1155.12,1247.51,217.18,6.96
2020-05-07,1249.64,1249.64,1218.24,1224.1,161.95,-1.88
2020-05-08,1230.91,1272.62,1230.91,1240.25,144.06,1.32
2020-05-11,1244.3,1268.08,1215.97,1226.06,116.68,-1.14
2020-05-12,1222.39,1233.64,1203.15,1233.59,108.31,0.61
2020-05-13,1227.72,1252.58,1227.72,1247.03,109.82,1.09
2020-05-14,1241.84,1258.25,1238.23,1242.17,127.74,-0.39
2020-05-15,1244.74,1280.05,1244.74,1270.48,128.69,2.28
2020-05-18,1279.29,1279.29,1253.33,1254.3,151.77,-1.27
2020-05-19,1260.22,1324.42,1260.22,1324.42,148.42,5.59
2020-05-20,1317.4,1348.58,1297.67,1307.0,201.62,-1.32
2020-05-21,1305.91,1309.5,1251.52,1251.93,152.92,-4.21
2020-05-22,1247.6,1258.31,1208.82,1230.66,133.44,-1.7
2020-05-25,1223.87,1227.56,1205.73,1212.09,99.72,-1.51
2020-05-26,1217.62,1272.92,1217.62,1272.66,143.62,5.0
2020-05-27,1271.46,1281.21,1251.08,1253.27,147.23,-1.52
2020-05-28,1251.06,1256.22,1206.62,1232.22,127.01,-1.68
2020-05-29,1227.2,1267.43,1227.2,1246.11,125.88,1.13
2020-06-01,1257.97,1309.96,1257.97,1300.74,168.55,4.38
2020-06-02,1305.8,1312.52,1294.22,1305.64,160.37,0.38
2020-06-03,1305.73,1314.14,1293.6,1294.28,157.89,-0.87
2020-06-04,1295.16,1306.07,1291.21,1299.8,186.57,0.43
2020-06-05,1300.25,1307.89,1292.05,1297.31,159.73,-0.19
2020-06-08,1306.5,1311.68,1277.29,1280.05,149.42,-1.33
2020-06-09,1277.45,1278.85,1269.11,1278.51,120.21,-0.12
2020-06-10,1278.07,1278.07,1265.11,1269.98,107.42,-0.67
