date,open,high,low,close,volume,pct_chg
1990-01-01,1000.81,1012.12,944.03,963.32,49.66,0.0
2007-07-02,1000.81,1012.12,944.03,963.32,49.66,0.0
2007-07-03,948.92,989.21,948.92,989.21,33.35,2.69
2007-07-04,989.24,995.4,963.25,963.25,22.24,-2.62
2007-07-05,948.21,962.77,928.31,934.7,33.7,-2.96
2007-07-06,962.37,1002.05,941.26,1002.05,42.8,7.21
2007-07-09,1010.59,1042.89,1010.59,1027.49,48.04,2.54
2007-07-10,1043.12,1120.0,1043.12,1080.6,85.81,5.17
2007-07-11,1073.55,1081.67,1044.24,1066.69,46.73,-1.29
2007-07-12,1076.93,1076.93,1043.07,1058.14,21.14,-0.8
2007-07-13,1054.63,1072.16,1042.1,1065.28,20.56,0.67
2007-07-16,1066.1,1066.1,1009.49,1009.86,25.16,-5.2
2007-07-17,1007.41,1044.11,988.72,1039.5,31.02,2.94
2007-07-18,1026.98,1061.65,1021.0,1040.12,27.32,0.06
2007-07-19,1037.63,1065.53,1037.63,1049.94,18.2,0.94
2007-07-20,1042.76,1101.22,1042.76,1100.16,48.15,4.78
2007-07-23,1117.29,1174.71,1117.29,1174.71,72.49,6.78
2007-07-24,1177.77,1180.01,1175.81,1175.81,27.55,0.09
2007-07-25,1177.2,1210.5,1177.2,1205.13,63.53,2.49
2007-07-26,1213.2,1285.05,1213.2,1263.77,70.55,4.87
2007-07-27,1244.74,1259.59,1225.64,1233.4,44.53,-2.4
2007-07-30,1246.37,1254.16,1222.82,1238.4,48.38,0.41
2007-07-31,1232.22,1258.74,1230.45,1240.83,39.64,0.2
2007-08-01,1250.26,1280.72,1203.25,1203.25,54.36,-3.03
2007-08-02,1211.58,1242.41,1200.94,1232.29,51.39,2.41
2007-08-03,1251.85,1350.17,1251.85,1350.17,88.32,9.57
2007-08-06,1356.37,1399.43,1348.73,1367.67,60.22,1.3
2007-08-07,1368.08,1421.17,1368.08,1389.11,64.26,1.57
2007-08-08,1373.04,1411.75,1363.64,1372.13,54.61,-1.22
2007-08-09,1369.54,1462.93,1369.54,1460.47,51.7,6.44
2007-08-10,1453.91,1461.21,1418.94,1449.33,53.14,-0.76
2007-08-13,1456.82,1505.6,1413.59,1427.45,55.12,-1.51
2007-08-14,1428.11,1564.19,1428.11,1546.58,68.87,8.35
2007-08-15,1519.37,1560.4,1495.62,1515.39,58.05,-2.02
2007-08-16,1518.89,1518.89,1457.4,1465.9,48.49,-3.27
2007-08-17,1465.9,1528.25,1450.67,1451.99,45.74,-0.95
2007-08-20,1517.94,1580.56,1511.36,1578.95,47.97,8.74
2007-08-21,1586.89,1640.44,1586.89,1639.45,36.25,3.83
2007-08-22,1602.86,1674.07,1602.86,1667.02,41.03,1.68
2007-08-23,1670.45,1811.33,1667.35,1761.51,47.71,5.67
2007-08-24,1777.95,1777.95,1738.26,1747.71,44.01,-0.78
2007-08-27,1748.34,1750.28,1742.94,1744.17,18.16,-0.2
2007-08-28,1743.04,1747.51,1740.34,1746.68,17.1,0.14
2007-08-29,1747.01,1753.28,1747.01,1749.98,26.33,0.19
2007-08-30,1749.94,1750.94,1748.28,1750.34,14.06,0.02
2007-08-31,1776.0,1776.0,1647.62,1657.62,63.57,-5.3
2007-09-03,1658.63,1724.17,1656.66,1692.08,46.48,2.08
2007-09-04,1698.05,1698.05,1609.83,1621.56,48.89,-4.17
2007-09-05,1639.36,1639.36,1562.01,1583.81,44.7,-2.33
2007-09-06,1604.17,1627.55,1571.58,1597.02,35.37,0.83
2007-09-07,1584.24,1584.24,1531.42,1531.42,54.72,-4.11
2007-09-10,1507.19,1578.58,1507.19,1562.53,32.07,2.03
2007-09-11,1586.55,1586.55,1490.2,1490.2,39.76,-4.63
2007-09-12,1489.1,1543.3,1489.1,1525.36,39.68,2.36
2007-09-13,1538.97,1661.36,1538.97,1650.56,51.39,8.21
2007-09-14,1651.93,1663.3,1604.16,1633.18,37.94,-1.05
2007-09-17,1631.05,1633.66,1597.39,1608.61,31.4,-1.5
2007-09-18,1608.98,1651.41,1561.39,1593.48,43.11,-0.94
2007-09-19,1596.49,1603.54,1561.91,1572.67,23.93,-1.31
2007-09-20,1562.42,1639.52,1562.42,1626.18,39.11,3.4
2007-09-21,1620.06,1658.56,1609.99,1643.75,28.99,1.08
2007-09-24,1641.9,1641.9,1603.53,1609.21,25.29,-2.1
2007-09-25,1609.34,1675.12,1609.34,1651.85,29.22,2.65
2007-09-26,1648.67,1750.19,1648.67,1705.39,48.47,3.24
2007-09-27,1714.54,1764.73,1706.47,1710.05,30.74,0.27
2007-09-28,1705.06,1791.64,1705.06,1787.82,41.23,4.55
2007-10-08,1825.86,1875.22,1825.18,1847.54,49.76,3.34
2007-10-09,1844.03,1863.73,1825.59,1844.39,23.92,-0.17
2007-10-10,1846.48,1883.0,1814.47,1814.47,30.03,-1.62
2007-10-11,1813.99,1850.59,1776.22,1839.99,30.56,1.41
2007-10-12,1863.03,1976.71,1845.45,1928.01,70.4,4.78
2007-10-15,1976.05,2024.95,1956.32,1956.32,21.16,1.47
2007-10-16,1990.84,2084.18,1990.84,2084.18,50.76,6.54
2007-10-17,2105.1,2129.83,1990.83,2018.06,68.78,-3.17
2007-10-18,2011.56,2011.56,1922.87,1982.56,43.8,-1.76
2007-10-19,2001.59,2009.29,1946.61,1959.48,25.69,-1.16
2007-10-22,1956.45,1963.89,1956.45,1960.69,12.88,0.06
2007-10-23,1961.23,1961.83,1956.12,1960.75,10.51,0.0
2007-10-24,1962.56,1971.27,1960.62,1968.79,23.6,0.41
2007-10-25,1970.09,1970.09,1964.35,1966.22,23.87,-0.13
2007-10-26,1965.77,1965.77,1958.23,1961.44,17.17,-0.24
2007-10-29,1962.74,1967.43,1960.59,1967.43,11.05,0.31
2007-10-30,1968.22,1970.61,1965.68,1970.03,13.43,0.13
2007-10-31,1973.33,1976.81,1972.0,1972.09,21.77,0.1
2007-11-01,1970.91,1973.39,1969.4,1969.4,13.08,-0.14
2007-11-02,1967.04,2157.33,1967.04,2148.23,72.11,9.08
2007-11-05,2118.67,2144.93,1970.16,1970.54,51.86,-8.27
2007-11-06,1939.83,2055.32,1939.83,1973.92,28.16,0.17
2007-11-07,1996.28,1996.28,1862.7,1916.84,39.44,-2.89
2007-11-08,1885.38,1885.38,1772.55,1775.36,40.31,-7.38
2007-11-09,1750.58,1781.66,1726.75,1741.73,32.07,-1.89
2007-11-12,1679.35,1835.35,1666.23,1833.19,49.48,5.25
2007-11-13,1840.67,1890.52,1779.94,1833.92,52.32,0.04
2007-11-14,1869.95,1905.95,1835.83,1905.9,37.52,3.92
2007-11-15,1892.17,1921.77,1882.75,1887.86,37.42,-0.95
2007-11-16,1840.13,1852.09,1792.07,1830.8,27.38,-3.02
2007-11-19,1824.61,1824.61,1755.93,1762.33,20.49,-3.74
2007-11-20,1731.69,1781.26,1703.73,1769.45,35.94,0.4
2007-11-21,1770.46,1794.09,1720.42,1720.42,18.71,-2.77
2007-11-22,1679.72,1689.97,1609.86,1610.3,35.32,-6.4
2007-11-23,1603.24,1634.3,1560.31,1632.67,32.43,1.39
2007-11-26,1658.62,1658.62,1571.31,1571.83,29.32,-3.73
2007-11-27,1541.07,1552.54,1500.73,1500.73,35.14,-4.52
2007-11-28,1514.19,1529.73,1476.14,1521.47,25.14,1.38
2007-11-29,1547.25,1615.0,1519.33,1610.08,36.01,5.82
2007-11-30,1570.86,1581.59,1541.67,1541.84,22.22,-4.24
2007-12-03,1525.15,1577.47,1525.15,1555.23,16.97,0.87
2007-12-04,1557.09,1608.37,1557.09,1589.72,20.68,2.22
2007-12-05,1590.72,1662.23,1576.72,1653.29,27.89,4.0
2007-12-06,1661.15,1661.15,1621.79,1624.5,16.6,-1.74
2007-12-07,1627.08,1652.36,1627.08,1648.15,12.37,1.46
2007-12-10,1645.88,1654.26,1645.88,1653.68,13.75,0.34
2007-12-11,1720.43,1720.43,1634.6,1671.11,38.68,1.05
2007-12-12,1656.86,1656.86,1605.12,1619.43,35.14,-3.09
2007-12-13,1610.5,1610.5,1538.34,1538.34,40.5,-5.01
2007-12-14,1521.04,1569.9,1521.04,1569.39,26.62,2.02
2007-12-17,1567.33,1567.33,1489.55,1489.81,35.74,-5.07
2007-12-18,1461.46,1491.14,1459.24,1462.07,30.39,-1.86
2007-12-19,1488.84,1520.57,1475.19,1520.57,27.66,4.0
2007-12-20,1522.45,1557.24,1505.96,1548.57,22.57,1.84
2007-12-21,1540.15,1570.54,1537.65,1561.12,28.22,0.81
2007-12-24,1589.93,1656.13,1589.93,1639.61,38.7,5.03
2007-12-25,1653.6,1664.29,1614.26,1624.34,29.3,-0.93
2007-12-26,1654.69,1654.69,1617.32,1632.5,24.25,0.5
2007-12-27,1645.64,1667.63,1630.3,1662.7,26.7,1.85
2007-12-28,1673.39,1673.39,1649.44,1650.27,24.18,-0.75
2008-01-02,1646.27,1646.27,1594.45,1604.6,35.79,-2.77
2008-01-03,1594.71,1594.71,1535.19,1577.6,56.67,-1.68
2008-01-04,1580.27,1650.5,1580.27,1642.15,45.07,4.09
2008-01-07,1645.62,1689.45,1645.62,1677.32,41.72,2.14
2008-01-08,1681.1,1772.51,1681.1,1716.68,75.34,2.35
2008-01-09,1718.89,1745.0,1712.87,1741.11,36.82,1.42
2008-01-10,1741.11,1751.11,1728.83,1728.92,46.58,-0.7
2008-01-11,1734.05,1762.57,1726.07,1752.21,41.84,1.35
2008-01-14,1752.36,1811.27,1752.36,1803.39,48.45,2.92
2008-01-15,1815.7,1815.7,1738.47,1739.98,48.21,-3.52
2008-01-16,1713.4,1713.4,1643.92,1647.35,67.3,-5.32
2008-01-17,1628.69,1650.21,1570.25,1596.07,72.78,-3.11
2008-01-18,1586.96,1606.59,1572.5,1594.8,48.09,-0.08
2008-01-21,1599.78,1599.78,1484.1,1484.24,55.11,-6.93
2008-01-22,1454.28,1454.28,1336.28,1345.65,92.52,-9.34
2008-01-23,1373.42,1397.98,1338.71,1386.73,66.04,3.05
2008-01-24,1435.2,1435.2,1361.94,1371.01,55.99,-1.13
2008-01-25,1374.26,1423.72,1349.85,1415.82,59.43,3.27
2008-01-28,1393.12,1393.12,1274.27,1274.27,58.95,-10.0
2008-01-29,1282.95,1290.53,1242.28,1263.6,41.92,-0.84
2008-01-30,1284.79,1290.0,1201.57,1234.12,46.74,-2.33
2008-01-31,1223.53,1302.37,1212.68,1268.34,54.24,2.77
2008-02-01,1274.51,1293.91,1226.38,1282.12,42.38,1.09
2008-02-04,1329.83,1391.83,1329.83,1385.95,61.39,8.1
2008-02-05,1376.27,1382.24,1351.7,1364.78,35.78,-1.53
2008-02-13,1324.78,1324.78,1292.85,1298.16,32.25,-4.88
2008-02-14,1315.12,1326.18,1304.85,1317.05,18.47,1.46
2008-02-15,1291.56,1291.56,1245.91,1269.77,32.7,-3.59
2008-02-18,1292.45,1311.03,1281.68,1295.5,28.62,2.03
2008-02-19,1300.05,1317.23,1266.15,1316.78,46.81,1.64
2008-02-20,1321.25,1334.33,1272.36,1272.39,42.0,-3.37
2008-02-21,1267.09,1267.09,1231.87,1253.17,28.41,-1.51
2008-02-22,1231.09,1236.39,1163.86,1165.49,66.92,-7.0
2008-02-25,1165.21,1165.21,1094.15,1094.15,45.68,-6.12
2008-02-26,1136.94,1136.94,1081.33,1118.78,49.69,2.25
2008-02-27,1122.47,1202.0,1122.47,1183.47,64.65,5.78
2008-02-28,1185.62,1189.96,1168.93,1172.89,32.22,-0.89
2008-02-29,1169.97,1189.01,1156.59,1171.78,28.27,-0.09
2008-03-03,1149.08,1226.96,1133.47,1219.93,53.41,4.11
2008-03-04,1226.49,1235.17,1164.93,1164.93,43.02,-4.51
2008-03-05,1159.68,1174.31,1111.87,1148.51,43.48,-1.41
