date,open,high,low,close,volume
2019-09-27,45.96,55.15,45.96,55.15,20994.0
2019-09-30,60.67,60.67,60.67,60.67,25200.0
2019-10-08,66.74,66.74,66.74,66.74,36767.0
2019-10-09,73.41,73.41,73.41,73.41,159640.0
2019-10-10,80.75,80.75,80.75,80.75,1128393.0
2019-10-11,88.83,88.83,88.83,88.83,531301.0
2019-10-14,97.71,97.71,97.71,97.71,849673.0
2019-10-15,106.98,107.48,100.1,107.48,9921509.0
2019-10-16,118.23,118.23,118.23,118.23,193226.0
2019-10-17,130.05,130.05,130.05,130.05,245959.0
2019-10-18,138.0,143.06,131.01,143.06,5070289.0
2019-10-21,146.0,152.84,137.03,140.6,9610581.0
2019-10-22,148.48,154.66,146.4,154.66,7714731.0
2019-10-23,149.59,152.96,142.0,145.54,6166053.0
2019-10-24,148.88,159.0,148.0,154.5,6576868.0
2019-10-25,160.5,169.5,159.8,161.97,5812181.0
2019-10-28,152.0,166.3,151.81,166.18,5241102.0
2019-10-29,170.35,177.68,164.0,165.3,5203949.0
2019-10-30,168.62,181.83,166.0,181.83,4880991.0
2019-10-31,175.08,188.8,172.1,179.1,5131025.0
2019-11-01,175.53,183.28,171.5,179.45,3762403.0
2019-11-04,179.45,193.18,178.1,189.99,4392439.0
2019-11-05,189.0,194.16,185.18,194.16,3110653.0
2019-11-06,194.0,199.96,184.44,189.1,4064275.0
2019-11-07,186.0,192.5,180.0,188.11,3757290.0
2019-11-08,185.47,189.93,169.3,169.3,5419278.0
2019-11-11,163.5,172.5,156.66,167.4,6317974.0
2019-11-12,167.0,168.99,160.08,162.99,3558213.0
2019-11-13,159.92,164.5,154.04,162.82,4303744.0
2019-11-14,162.77,175.0,160.4,171.3,3799519.0
2019-11-15,169.0,174.77,156.0,156.71,3601874.0
2019-11-18,154.04,170.67,154.04,168.58,3615240.0
2019-11-19,168.24,170.0,164.06,169.5,2538390.0
2019-11-20,168.04,184.68,168.0,175.88,3613108.0
2019-11-21,172.14,179.34,168.0,172.92,2786717.0
2019-11-22,173.33,174.46,161.44,167.79,2840859.0
2019-11-25,166.1,173.85,164.21,168.08,2129547.0
