date,close_monthly
2006-11-30,17.5
2006-12-31,22.27
2007-01-31,25.51
2007-02-28,25.77
2007-03-31,26.44
2007-04-30,32.52
2007-05-31,32.18
2007-06-30,31.23
2007-07-31,29.89
2007-08-31,32.2
2007-09-30,29.89
2007-10-31,23.34
2007-11-30,19.53
2007-12-31,23.7
2008-01-31,18.92
2008-02-29,19.97
2008-03-31,15.65
2008-04-30,12.1
2008-05-31,11.89
2008-06-30,8.24
2008-07-31,9.48
2008-08-31,9.58
2008-09-30,6.99
2008-10-31,4.82
2008-11-30,6.0
2008-12-31,7.73
2009-01-31,7.76
2009-02-28,8.89
2009-03-31,9.3
2009-04-30,9.49
2009-05-31,11.48
2009-06-30,10.45
2009-07-31,13.4
2009-08-31,13.04
2009-09-30,12.42
2009-10-31,13.83
2009-11-30,14.92
2009-12-31,15.22
2010-01-31,13.78
2010-02-28,13.64
2010-03-31,14.69
2010-04-30,15.08
2010-05-31,11.22
2010-06-30,9.76
2010-07-31,11.77
2010-08-31,13.89
2010-09-30,13.53
2010-10-31,14.51
2010-11-30,15.65
2010-12-31,15.03
2011-01-31,13.32
2011-02-28,14.95
2011-03-31,14.37
2011-04-30,13.97
2011-05-31,12.29
2011-06-30,12.31
2011-07-31,12.12
2011-08-31,11.23
2011-09-30,10.04
2011-10-31,10.75
2011-11-30,9.86
2011-12-31,7.98
2012-01-31,7.98
2012-02-29,9.42
2012-03-31,10.23
2012-04-30,9.93
2012-05-31,11.49
2012-06-30,11.61
2012-07-31,11.42
2012-08-31,11.46
2012-09-30,10.19
2012-10-31,13.8
2012-11-30,10.58
2012-12-31,12.22
2013-01-31,12.65
2013-02-28,12.37
2013-03-31,12.22
2013-04-30,13.36
2013-05-31,13.68
2013-06-30,10.14
2013-07-31,10.07
2013-08-31,10.91
2013-09-30,10.84
2013-10-31,12.07
2013-11-30,12.48
2013-12-31,11.49
2014-01-31,11.78
2014-02-28,12.5
2014-03-31,12.65
2014-04-30,12.19
2014-05-31,11.88
2014-06-30,12.43
2014-07-31,13.26
2014-08-31,14.04
2014-09-30,18.49
2014-11-30,32.1
2014-12-31,22.68
2015-01-31,27.98
2015-02-28,34.46
2015-03-31,34.85
2015-04-30,34.58
2015-05-31,47.65
2015-06-30,34.61
2015-07-31,30.12
2015-08-31,24.01
2015-09-30,21.81
2015-10-31,27.34
2015-11-30,29.49
2015-12-31,32.34
2016-01-31,19.45
2016-02-29,20.13
2016-03-31,27.3
2016-04-30,27.86
2016-05-31,24.62
2016-06-30,26.5
2016-07-31,26.26
2016-08-31,27.73
2016-09-30,28.0
2016-10-31,28.69
2016-11-30,29.18
2016-12-31,26.33
2017-01-31,25.18
2017-02-28,26.21
2017-03-31,24.74
2017-04-30,24.1
2017-05-31,22.1
2017-06-30,22.0
2017-07-31,20.76
2017-08-31,21.78
2017-09-30,21.66
2017-10-31,20.17
2017-11-30,17.6
2017-12-31,16.06
2018-01-31,15.86
2018-02-28,15.59
2018-03-31,15.32
2018-04-30,13.71
2018-05-31,13.16
2018-06-30,12.0
2018-07-31,13.36
2018-08-31,11.32
2018-09-30,11.06
2018-10-31,10.28
2018-11-30,10.61
2018-12-31,9.8
2019-01-31,10.41
2019-02-28,12.1
2019-03-31,12.83
2019-04-30,12.88
2019-05-31,11.75
2019-06-30,11.92
2019-07-31,12.6
2019-08-31,12.45
2019-09-30,12.8
2019-10-31,16.06
2019-11-30,15.2
2019-12-31,16.36
2020-01-31,15.12
2020-02-29,13.48
2020-03-31,12.73
2020-04-30,12.68
2020-05-31,21.98
2020-06-30,25.09
2020-07-31,30.89
2020-08-31,37.07
2020-09-30,27.64
2020-10-31,24.79
2020-11-30,22.12
2020-12-31,19.52
2021-01-31,16.72
2021-02-28,17.61
2021-03-31,18.58
2021-04-30,18.35
2021-05-31,17.52
2021-06-30,16.39
2021-07-31,16.08
2021-08-31,16.78
2021-09-30,15.81
2021-10-31,14.84
2021-11-30,14.35
2021-12-31,16.72
2022-01-31,14.72
2022-02-28,16.36
2022-03-31,15.9
2022-04-30,11.86
2022-05-31,12.87
2022-06-30,13.14
2022-07-31,13.27
2022-08-31,13.74
2022-09-30,22.48
2022-10-31,14.11
2022-11-30,15.84
2022-12-31,14.81
2023-01-31,15.98
2023-02-28,16.38
2023-03-31,14.58
2023-04-30,13.64
2023-05-31,12.77
2023-06-30,13.14
2023-07-31,14.14
2023-08-31,13.64
2023-09-30,13.67
2023-10-31,13.31
2023-11-30,13.61
2023-12-31,13.27
2024-01-31,10.57
2024-02-29,9.34
2024-03-31,10.07
2024-04-30,9.51
2024-05-31,9.57
2024-06-30,8.27
2024-07-31,8.47
2024-08-31,8.47
2024-09-30,10.16
2024-10-31,10.16
2024-11-30,11.41
2024-12-31,9.72
2025-01-31,9.62
2025-02-28,9.82
2025-03-31,9.52
2025-04-30,11.01
2025-05-31,11.75
2025-06-30,11.99
2025-07-31,11.58
2025-08-31,12.05
2025-09-30,12.32
2025-10-31,13.34
2025-11-30,15.29
2025-12-31,13.1
2026-01-31,13.84
2026-02-28,13.94
2026-03-31,13.17
2026-04-30,13.03
2026-05-31,12.93
