date,close_monthly
2011-03-31,36.92
2011-04-30,34.19
2011-05-31,30.97
2011-06-30,29.66
2011-07-31,32.94
2011-08-31,34.68
2011-09-30,29.77
2011-10-31,30.43
2011-11-30,30.39
2011-12-31,25.64
2012-01-31,25.39
2012-02-29,27.43
2012-03-31,24.64
2012-04-30,24.99
2012-05-31,25.37
2012-06-30,24.4
2012-07-31,24.25
2012-08-31,23.76
2012-09-30,21.05
2012-10-31,20.92
2012-11-30,17.17
2012-12-31,19.9
2013-01-31,21.09
2013-02-28,21.51
2013-03-31,18.95
2013-04-30,17.38
2013-05-31,21.09
2013-06-30,16.26
2013-07-31,17.03
2013-08-31,19.49
2013-09-30,19.91
2013-10-31,20.16
2013-11-30,31.88
2013-12-31,35.15
2014-01-31,38.11
2014-02-28,32.3
2014-03-31,29.92
2014-04-30,27.82
2014-05-31,29.74
2014-06-30,43.0
2014-07-31,38.78
2014-08-31,41.16
2014-09-30,41.2
2014-12-31,38.38
2015-01-31,40.54
2015-02-28,45.74
2015-03-31,60.06
2015-04-30,66.55
2015-05-31,106.29
2015-06-30,80.28
2015-07-31,77.89
2015-08-31,52.1
2015-09-30,49.19
2015-10-31,69.93
2015-11-30,67.15
2015-12-31,68.05
2016-01-31,49.4
2016-02-29,44.44
2016-03-31,52.31
2016-04-30,61.98
2016-05-31,62.17
2016-06-30,63.72
2016-07-31,60.48
2016-08-31,63.72
2016-09-30,61.43
2016-10-31,64.41
2016-11-30,65.41
2016-12-31,64.15
2017-01-31,55.38
2017-02-28,57.24
2017-03-31,57.8
2017-04-30,51.45
2017-05-31,45.44
2017-06-30,47.77
2017-07-31,51.68
2017-08-31,50.75
2017-09-30,48.08
2017-10-31,45.4
2017-11-30,40.3
2017-12-31,39.87
2018-01-31,38.59
2018-02-28,35.26
2018-03-31,36.88
2018-04-30,38.9
2018-05-31,39.73
2018-06-30,31.76
2018-07-31,32.7
2018-08-31,31.62
2018-09-30,32.88
2018-10-31,29.02
2018-11-30,30.95
2018-12-31,29.43
2019-01-31,30.05
2019-02-28,34.94
2019-03-31,37.98
2019-04-30,40.76
2019-05-31,38.2
2019-06-30,37.85
2019-07-31,45.01
2019-08-31,36.81
2019-09-30,37.02
2019-10-31,37.09
2019-11-30,34.52
2019-12-31,39.52
2020-01-31,42.72
2020-02-29,43.06
2020-03-31,40.15
2020-04-30,38.41
2020-05-31,38.9
2020-06-30,41.63
2020-07-31,47.17
2020-08-31,50.18
2020-09-30,37.85
2020-10-31,39.32
2020-11-30,42.26
2020-12-31,37.29
2021-01-31,35.47
2021-02-28,37.78
2021-03-31,40.09
2021-04-30,42.47
2021-05-31,46.05
2021-06-30,47.86
2021-07-31,69.32
2021-08-31,66.88
2021-09-30,56.76
2021-10-31,51.88
2021-11-30,65.08
2021-12-31,61.64
2022-01-31,52.6
2022-02-28,56.76
2022-03-31,48.29
2022-04-30,41.98
2022-05-31,46.26
2022-06-30,54.05
2022-07-31,63.83
2022-08-31,51.62
2022-09-30,47.06
2022-10-31,59.93
2022-11-30,57.73
2022-12-31,53.17
2023-01-31,57.07
2023-02-28,55.74
2023-03-31,59.35
2023-04-30,58.76
2023-05-31,64.13
2023-06-30,66.46
2023-07-31,63.17
2023-08-31,58.46
2023-09-30,69.23
2023-10-31,61.37
2023-11-30,97.97
2023-12-31,86.3
2024-01-31,61.15
2024-02-29,76.19
2024-03-31,77.77
2024-04-30,71.25
2024-05-31,63.12
2024-06-30,57.97
2024-07-31,58.58
2024-08-31,53.73
2024-09-30,63.95
2024-10-31,75.15
2024-11-30,69.4
2024-12-31,67.88
2025-01-31,72.5
2025-02-28,74.24
2025-03-31,76.28
2025-04-30,69.32
2025-05-31,70.17
2025-06-30,72.84
2025-07-31,73.45
2025-08-31,80.69
2025-09-30,85.8
2025-10-31,81.69
2025-11-30,78.79
2025-12-31,77.19
2026-01-31,80.54
2026-02-28,81.23
2026-03-31,69.86
2026-04-30,78.71
2026-05-31,84.35
