date,close_monthly
2011-01-31,12.75
2011-02-28,15.32
2011-03-31,12.35
2011-04-30,11.43
2011-05-31,11.36
2011-06-30,12.32
2011-07-31,11.22
2011-08-31,10.3
2011-09-30,8.66
2011-10-31,8.47
2011-11-30,8.04
2011-12-31,6.84
2012-01-31,7.44
2012-02-29,8.14
2012-03-31,6.75
2012-04-30,7.79
2012-05-31,7.17
2012-06-30,6.91
2012-07-31,6.24
2012-08-31,6.07
2012-09-30,6.1
2012-10-31,5.62
2012-11-30,4.82
2012-12-31,5.78
2013-01-31,6.49
2013-02-28,6.0
2013-03-31,5.66
2013-04-30,5.19
2013-05-31,5.7
2013-06-30,4.26
2013-07-31,4.26
2013-08-31,4.85
2013-09-30,8.09
2013-10-31,8.97
2013-11-30,9.04
2013-12-31,7.64
2014-01-31,7.22
2014-02-28,7.65
2014-03-31,6.91
2014-04-30,5.86
2014-05-31,5.91
2014-06-30,6.31
2014-07-31,6.74
2014-08-31,6.9
2014-09-30,8.64
2014-10-31,8.19
2014-11-30,9.48
2014-12-31,9.0
2015-01-31,9.43
2015-02-28,9.01
2015-03-31,10.27
2015-04-30,12.16
2015-05-31,12.29
2015-06-30,10.09
2015-07-31,8.11
2015-08-31,7.7
2015-09-30,7.63
2015-10-31,7.62
2015-11-30,7.52
2015-12-31,7.8
2016-01-31,5.22
2016-02-29,4.96
2016-03-31,6.18
2016-04-30,6.23
2016-05-31,5.71
2016-06-30,5.77
2016-07-31,6.0
2016-08-31,6.28
2016-09-30,6.09
2016-10-31,6.52
2016-11-30,7.52
2016-12-31,7.18
2017-01-31,7.89
2017-02-28,7.54
2017-03-31,7.12
2017-04-30,5.92
2017-05-31,5.47
2017-06-30,5.86
2017-07-31,6.47
2017-08-31,6.83
2017-09-30,6.64
2017-10-31,6.4
2017-11-30,5.82
2017-12-31,5.73
2018-01-31,6.04
2018-02-28,6.03
2018-03-31,6.42
2018-04-30,5.59
2018-05-31,6.83
2018-11-30,5.07
2018-12-31,4.63
2019-01-31,4.62
2019-02-28,5.48
2019-03-31,5.75
2019-04-30,5.36
2019-05-31,5.32
2019-06-30,5.33
2019-07-31,5.19
2019-08-31,4.73
2019-09-30,4.64
2019-10-31,4.75
2019-11-30,4.75
2019-12-31,5.09
2020-01-31,4.94
2020-02-29,4.33
2020-03-31,5.52
2020-04-30,5.22
2020-05-31,5.8
2020-06-30,5.03
2020-07-31,5.55
2020-08-31,5.6
2020-09-30,5.15
2020-10-31,5.44
2020-11-30,5.44
2020-12-31,4.99
2021-01-31,5.64
2021-02-28,5.67
2021-03-31,5.62
2021-04-30,5.35
2021-05-31,5.64
2021-06-30,5.27
2021-07-31,4.91
2021-08-31,5.08
2021-09-30,5.23
2021-10-31,5.43
2021-11-30,5.48
2021-12-31,5.47
2022-01-31,5.0
2022-02-28,5.19
2022-03-31,5.02
2022-04-30,4.62
2022-05-31,4.87
2022-06-30,4.96
2022-07-31,4.66
2022-08-31,4.65
2022-09-30,4.43
2022-10-31,4.19
2022-11-30,4.59
2022-12-31,4.55
2023-01-31,4.75
2023-02-28,4.79
2023-03-31,4.86
2023-04-30,4.84
2023-05-31,4.67
2023-06-30,4.65
2023-07-31,4.89
2023-08-31,4.7
2023-09-30,4.74
2023-10-31,4.65
2023-11-30,4.53
2023-12-31,4.4
2024-01-31,4.27
2024-02-29,4.64
2024-03-31,5.28
2024-04-30,4.81
2024-05-31,5.27
2024-06-30,4.72
2024-07-31,4.57
2024-08-31,4.99
2024-09-30,6.17
2024-10-31,6.13
2024-11-30,5.98
2024-12-31,5.64
2025-01-31,5.39
2025-02-28,5.37
2025-03-31,5.22
2025-04-30,4.69
2025-05-31,4.76
2025-06-30,4.92
2025-07-31,5.13
2025-08-31,5.45
2025-09-30,5.65
2025-10-31,5.9
2025-11-30,6.37
2025-12-31,6.12
2026-01-31,7.67
2026-02-28,8.03
2026-03-31,6.58
2026-04-30,7.52
2026-05-31,7.77
