date,close_monthly
2017-01-31,33.47
2017-02-28,40.21
2017-03-31,36.61
2017-04-30,31.94
2017-05-31,28.19
2017-06-30,28.5
2017-07-31,25.61
2017-08-31,27.11
2017-09-30,28.6
2017-10-31,29.63
2017-11-30,27.39
2017-12-31,27.6
2018-01-31,29.79
2018-02-28,29.49
2018-03-31,29.58
2018-04-30,28.71
2018-05-31,36.34
2018-06-30,33.94
2018-07-31,30.15
2018-08-31,23.37
2018-09-30,21.6
2018-10-31,18.66
2018-11-30,18.5
2018-12-31,19.55
2019-01-31,17.17
2019-02-28,19.69
2019-03-31,21.12
2019-04-30,19.23
2019-05-31,17.92
2019-06-30,17.1
2019-07-31,16.42
2019-08-31,15.2
2019-09-30,15.14
2019-10-31,15.47
2019-11-30,15.56
2019-12-31,16.82
2020-01-31,16.87
2020-02-29,17.19
2020-03-31,16.16
2020-04-30,15.73
2020-05-31,16.42
2020-06-30,16.39
2020-07-31,17.78
2020-08-31,29.85
2020-09-30,31.47
2020-10-31,45.0
2020-11-30,40.46
2020-12-31,34.63
2021-01-31,32.53
2021-02-28,40.63
2021-03-31,55.41
2021-04-30,56.31
2021-05-31,61.03
2021-06-30,62.63
2021-07-31,57.61
2021-08-31,52.8
2021-09-30,45.5
2021-10-31,41.95
2021-11-30,39.64
2021-12-31,32.71
2022-01-31,27.86
2022-02-28,27.96
2022-03-31,24.85
2022-04-30,21.6
2022-05-31,22.58
2022-06-30,24.52
2022-07-31,24.23
2022-08-31,21.86
2022-09-30,20.28
2022-10-31,19.0
2022-11-30,21.07
2022-12-31,22.28
2023-01-31,22.48
2023-02-28,26.86
2023-03-31,25.55
2023-04-30,27.29
2023-05-31,28.64
2023-06-30,30.63
2023-07-31,26.25
2023-08-31,22.2
2023-09-30,22.79
2023-10-31,19.1
2023-11-30,19.14
2023-12-31,20.82
2024-01-31,17.62
2024-02-29,18.95
2024-03-31,19.7
2024-04-30,18.49
2024-05-31,20.04
2024-06-30,17.36
2024-07-31,17.26
2024-08-31,15.68
2024-09-30,18.05
2024-10-31,16.6
2024-11-30,18.47
2024-12-31,18.71
2025-01-31,18.34
2025-02-28,18.33
2025-03-31,19.8
2025-04-30,20.1
2025-05-31,19.54
2025-06-30,18.8
2025-07-31,18.67
2025-08-31,18.7
2025-09-30,17.93
2025-10-31,18.57
2025-11-30,21.21
2025-12-31,18.84
2026-01-31,20.78
2026-02-28,20.46
2026-03-31,17.93
2026-04-30,18.45
2026-05-31,18.44
