date,close_monthly
2010-01-31,34.65
2010-02-28,38.1
2010-03-31,37.5
2010-04-30,32.52
2010-05-31,27.16
2010-06-30,27.82
2010-07-31,30.86
2010-08-31,32.42
2010-09-30,30.53
2010-10-31,31.28
2010-11-30,33.89
2010-12-31,33.66
2011-01-31,30.68
2011-02-28,31.46
2011-03-31,31.82
2011-04-30,32.26
2011-05-31,28.29
2011-06-30,28.1
2011-07-31,26.68
2011-08-31,33.26
2011-09-30,29.15
2011-10-31,29.81
2011-11-30,29.01
2011-12-31,27.03
2012-01-31,23.79
2012-02-29,25.13
2012-03-31,22.84
2012-04-30,23.5
2012-05-31,22.29
2012-06-30,19.76
2012-07-31,17.58
2012-08-31,19.76
2012-09-30,17.25
2012-10-31,16.89
2012-11-30,15.29
2012-12-31,17.52
2013-01-31,18.55
2013-02-28,18.49
2013-03-31,17.2
2013-04-30,16.91
2013-05-31,18.96
2013-06-30,15.15
2013-07-31,15.06
2013-08-31,17.58
2013-09-30,17.89
2013-10-31,16.99
2013-11-30,18.11
2013-12-31,17.47
2014-01-31,17.87
2014-02-28,19.97
2014-03-31,19.23
2014-04-30,17.93
2014-05-31,18.11
2014-06-30,18.84
2014-07-31,20.65
2014-08-31,20.81
2014-12-31,30.12
2015-01-31,35.01
2015-02-28,38.63
2015-03-31,50.02
2015-04-30,57.17
2015-05-31,75.7
2015-06-30,55.3
2015-07-31,93.43
2015-11-30,152.59
2015-12-31,137.45
2016-01-31,94.9
2016-02-29,101.03
2016-03-31,109.8
2016-04-30,94.11
2016-05-31,106.02
2016-06-30,109.82
2016-07-31,97.53
2016-08-31,92.82
2016-09-30,94.63
2016-10-31,99.31
2016-11-30,99.4
2016-12-31,102.28
2017-01-31,90.55
2017-02-28,93.29
2017-03-31,87.65
2017-04-30,85.18
2017-05-31,87.63
2017-06-30,85.73
2017-07-31,78.42
2017-08-31,82.19
2017-09-30,87.88
2017-10-31,82.8
2017-11-30,75.51
2017-12-31,80.85
2018-01-31,75.15
2018-02-28,80.32
2018-03-31,93.58
2018-04-30,76.42
2018-05-31,69.25
2018-06-30,60.1
2018-07-31,52.45
2018-08-31,35.86
2018-09-30,39.67
2018-10-31,34.04
2018-11-30,33.17
2018-12-31,28.88
2019-01-31,23.89
2019-02-28,34.87
2019-03-31,34.55
2019-04-30,30.87
2019-05-31,27.76
2019-06-30,24.21
2019-07-31,24.98
2019-08-31,22.77
2019-09-30,25.3
2019-10-31,23.02
2019-11-30,25.14
2019-12-31,38.78
2020-01-31,35.03
2020-02-29,31.86
2020-03-31,25.84
2020-04-30,26.0
2020-05-31,25.42
2020-06-30,27.79
2020-07-31,26.64
2020-08-31,29.46
2020-09-30,26.67
2020-10-31,21.9
2020-11-30,23.41
2020-12-31,20.62
2021-01-31,18.86
2021-02-28,18.73
2021-03-31,18.76
2021-04-30,18.19
2021-05-31,18.19
2021-06-30,16.14
2021-07-31,14.6
2021-08-31,14.73
2021-09-30,15.43
2021-10-31,14.95
2021-11-30,15.11
2021-12-31,18.54
2022-01-31,16.55
2022-02-28,16.36
2022-03-31,15.66
2022-04-30,14.63
2022-05-31,17.71
2022-06-30,18.16
2022-07-31,17.55
2022-08-31,20.33
2022-09-30,15.34
2022-10-31,15.21
2022-11-30,18.35
2022-12-31,20.84
2023-01-31,21.68
2023-02-28,19.53
2023-03-31,21.52
2023-04-30,32.28
2023-05-31,26.54
2023-06-30,24.27
2023-07-31,23.37
2023-08-31,22.83
2023-09-30,21.61
2023-10-31,20.08
2023-11-30,22.22
2023-12-31,20.94
2024-01-31,17.35
2024-02-29,19.63
2024-03-31,27.7
2024-04-30,26.58
2024-05-31,20.91
2024-06-30,16.65
2024-07-31,16.62
2024-08-31,16.52
2024-09-30,21.0
2024-10-31,21.74
2024-11-30,24.01
2024-12-31,19.85
2025-01-31,19.98
2025-02-28,22.89
2025-03-31,21.23
2025-04-30,21.93
2025-05-31,25.01
2025-06-30,28.21
2025-07-31,26.67
2025-08-31,26.48
2025-09-30,24.98
2025-10-31,24.82
2025-11-30,26.77
2025-12-31,22.93
2026-01-31,24.01
2026-02-28,23.02
2026-03-31,20.46
2026-04-30,19.85
2026-05-31,19.79
