date,close_monthly
2019-07-31,14.01
2019-08-31,16.01
2019-09-30,14.93
2019-10-31,13.75
2019-11-30,14.73
2019-12-31,16.77
2020-01-31,18.06
2020-02-29,21.5
2020-03-31,20.04
2020-04-30,19.44
2020-05-31,19.49
2020-06-30,19.49
2020-07-31,21.5
2020-08-31,20.91
2020-09-30,18.38
2020-10-31,17.37
2020-11-30,16.98
2020-12-31,18.68
2021-01-31,15.06
2021-02-28,14.52
2021-03-31,14.19
2021-04-30,12.67
2021-05-31,13.63
2021-06-30,13.8
2021-07-31,13.59
2021-08-31,14.43
2021-09-30,13.4
2021-10-31,12.73
2021-11-30,12.7
2021-12-31,13.54
2022-01-31,12.07
2022-02-28,11.12
2022-03-31,11.79
2022-04-30,10.27
2022-05-31,8.98
2022-06-30,10.48
2022-07-31,10.13
2022-08-31,9.71
2022-09-30,8.4
2022-10-31,8.2
2022-11-30,9.12
2022-12-31,8.5
2023-01-31,9.37
2023-02-28,9.83
2023-03-31,9.91
2023-04-30,9.47
2023-05-31,9.09
2023-06-30,8.61
2023-07-31,9.4
2023-08-31,9.23
2023-09-30,8.94
2023-10-31,9.01
2023-11-30,9.03
2023-12-31,8.77
2024-01-31,8.46
2024-02-29,8.95
2024-03-31,8.25
2024-04-30,8.35
2024-05-31,8.02
2024-06-30,7.48
2024-07-31,8.34
2024-08-31,7.7
2024-09-30,10.23
2024-10-31,9.92
2024-11-30,9.94
2024-12-31,9.95
2025-01-31,9.22
2025-02-28,9.23
2025-03-31,9.14
2025-04-30,8.65
2025-05-31,9.66
2025-06-30,10.06
2025-07-31,10.3
2025-08-31,11.25
2025-09-30,10.49
2025-10-31,10.48
2025-11-30,10.27
2025-12-31,9.78
2026-01-31,9.76
2026-02-28,9.75
2026-03-31,9.15
2026-04-30,8.96
2026-05-31,9.02
