date,close_monthly
2020-10-31,51.03
2020-11-30,47.28
2020-12-31,33.18
2021-01-31,29.91
2021-02-28,27.31
2021-03-31,26.74
2021-04-30,23.3
2021-05-31,24.68
2021-06-30,23.87
2021-07-31,25.17
2021-08-31,29.43
2021-09-30,23.58
2021-10-31,23.22
2021-11-30,36.36
2021-12-31,41.75
2022-01-31,48.37
2022-02-28,40.92
2022-03-31,39.13
2022-04-30,32.22
2022-05-31,41.24
2022-06-30,36.06
2022-07-31,40.36
2022-08-31,37.84
2022-09-30,30.32
2022-10-31,30.34
2022-11-30,30.84
2022-12-31,28.17
2023-01-31,37.29
2023-02-28,34.92
2023-03-31,37.94
2023-04-30,34.77
2023-05-31,33.43
2023-06-30,38.26
2023-07-31,35.4
2023-08-31,31.66
2023-09-30,31.36
2023-10-31,35.07
2023-11-30,34.7
2023-12-31,36.01
2024-01-31,26.15
2024-02-29,28.68
2024-03-31,30.33
2024-04-30,32.38
2024-05-31,31.52
2024-06-30,28.66
2024-07-31,24.84
2024-08-31,24.29
2024-09-30,28.85
2024-10-31,29.02
2024-11-30,26.74
2024-12-31,33.0
2025-01-31,24.59
2025-02-28,24.54
2025-03-31,28.53
2025-04-30,24.09
2025-05-31,27.56
2025-06-30,27.15
2025-07-31,30.1
2025-08-31,34.29
2025-09-30,30.81
2025-10-31,30.62
2025-11-30,34.58
2025-12-31,30.05
2026-01-31,29.86
2026-02-28,30.78
2026-03-31,25.36
2026-04-30,25.82
2026-05-31,26.73
