date,close_monthly
2022-09-30,22.54
2022-10-31,73.15
2022-11-30,89.3
2022-12-31,99.24
2023-01-31,118.98
2023-02-28,119.55
2023-03-31,124.3
2023-04-30,96.26
2023-05-31,86.3
2023-06-30,103.56
2023-07-31,81.48
2023-08-31,73.65
2023-09-30,67.48
2023-10-31,59.8
2023-11-30,57.79
2023-12-31,75.28
2024-01-31,55.97
2024-02-29,69.96
2024-03-31,67.13
2024-04-30,55.35
2024-05-31,48.49
2024-06-30,40.61
2024-07-31,40.26
2024-08-31,35.7
2024-09-30,42.75
2024-10-31,43.15
2024-11-30,44.81
2024-12-31,41.62
2025-01-31,33.22
2025-02-28,35.35
2025-03-31,37.69
2025-04-30,30.73
2025-05-31,34.01
2025-06-30,37.39
2025-07-31,38.04
2025-08-31,41.54
2025-09-30,39.64
2025-10-31,39.4
2025-11-30,39.19
2025-12-31,35.17
2026-01-31,34.12
2026-02-28,36.17
2026-03-31,31.78
2026-04-30,31.49
2026-05-31,33.22
