date,close_monthly
2016-03-31,19.92
2016-04-30,43.65
2016-05-31,44.91
2016-06-30,52.95
2016-07-31,57.02
2016-08-31,105.25
2016-09-30,82.22
2016-10-31,136.19
2016-11-30,120.98
2016-12-31,121.06
2017-01-31,97.0
2017-02-28,99.91
2017-03-31,89.18
2017-04-30,73.25
2017-05-31,59.64
2017-06-30,70.74
2017-07-31,64.93
2017-08-31,65.63
2017-09-30,69.95
2017-10-31,62.91
2017-11-30,58.34
2017-12-31,55.95
2018-01-31,53.91
2018-02-28,49.86
2018-03-31,53.51
2018-04-30,51.77
2018-05-31,63.54
2018-06-30,52.13
2018-07-31,50.54
2018-08-31,46.04
2018-09-30,45.92
2018-10-31,37.25
2018-11-30,37.88
2018-12-31,36.42
2019-01-31,36.29
2019-02-28,42.26
2019-03-31,50.2
2019-04-30,45.34
2019-05-31,42.31
2019-06-30,45.29
2019-07-31,40.81
2019-08-31,38.88
2019-09-30,44.52
2019-10-31,43.55
2019-11-30,38.49
2019-12-31,41.29
2020-01-31,36.9
2020-02-29,31.56
2020-03-31,27.65
2020-04-30,25.49
2020-05-31,24.47
2020-06-30,24.18
2020-07-31,25.26
2020-08-31,29.77
2020-09-30,25.12
2020-10-31,26.28
2020-11-30,32.1
2020-12-31,29.29
2021-01-31,22.45
2021-02-28,21.72
2021-03-31,20.75
2021-04-30,20.95
2021-05-31,24.49
2021-06-30,28.17
2021-07-31,38.69
2021-08-31,29.38
2021-09-30,34.38
2021-10-31,38.35
2021-11-30,38.35
2021-12-31,37.63
2022-01-31,28.07
2022-02-28,31.57
2022-03-31,29.53
2022-04-30,24.1
2022-05-31,25.84
2022-06-30,32.83
2022-07-31,31.86
2022-08-31,37.67
2022-09-30,30.4
2022-10-31,35.01
2022-11-30,30.84
2022-12-31,29.48
2023-01-31,30.74
2023-02-28,32.49
2023-03-31,33.6
2023-04-30,30.3
2023-05-31,27.25
2023-06-30,29.43
2023-07-31,31.95
2023-08-31,31.42
2023-09-30,33.26
2023-10-31,31.86
2023-11-30,29.29
2023-12-31,23.86
2024-01-31,17.55
2024-02-29,19.25
2024-03-31,24.78
2024-04-30,8.34
2024-05-31,10.13
2024-06-30,6.06
2024-07-31,9.99
2024-08-31,8.87
2024-09-30,12.9
2024-10-31,18.18
2024-11-30,18.47
2024-12-31,15.61
2025-01-31,14.93
2025-02-28,14.16
2025-03-31,17.02
2025-04-30,15.47
2025-05-31,20.12
2025-06-30,18.81
2025-07-31,20.41
2025-08-31,19.2
2025-09-30,19.98
2025-10-31,19.69
2025-11-30,22.4
2025-12-31,27.0
2026-01-31,30.67
2026-02-28,35.75
2026-03-31,30.54
2026-04-30,29.83
2026-05-31,33.3
