date,close_monthly
1992-04-30,39.95
1992-05-31,53.55
1992-06-30,50.25
1992-07-31,57.55
1992-08-31,51.0
1992-09-30,51.4
1992-10-31,26.1
1992-11-30,25.35
1992-12-31,25.5
1993-01-31,29.8
1993-02-28,38.35
1993-03-31,37.0
1993-04-30,38.65
1993-05-31,31.75
1993-06-30,30.87
1993-07-31,28.28
1993-08-31,35.46
1993-09-30,34.38
1993-10-31,33.88
1993-11-30,35.17
1993-12-31,36.47
1994-01-31,28.57
1994-02-28,28.86
1994-03-31,25.05
1994-04-30,21.89
1994-05-31,19.96
1994-06-30,18.39
1994-07-31,14.7
1994-08-31,24.5
1994-09-30,24.61
1994-10-31,18.76
1994-11-30,18.88
1994-12-31,17.75
1995-01-31,16.51
1995-02-28,15.95
1995-03-31,16.22
1995-04-30,13.38
1995-05-31,15.29
1995-06-30,14.03
1995-07-31,13.74
1995-08-31,15.22
1995-09-30,14.48
1995-10-31,13.81
1995-11-30,13.13
1995-12-31,12.2
1996-01-31,11.37
1996-02-29,11.98
1996-03-31,11.56
1996-04-30,17.98
1996-05-31,17.66
1996-06-30,20.07
1996-07-31,25.78
1996-08-31,25.15
1996-09-30,29.47
1996-10-31,38.46
1996-11-30,54.82
1996-12-31,44.78
1997-01-31,49.16
1997-02-28,47.08
1997-03-31,62.18
1997-04-30,81.88
1997-05-31,76.45
1997-06-30,89.68
1997-07-31,82.33
1997-08-31,96.56
1997-09-30,83.41
1997-10-31,98.57
1997-11-30,90.69
1997-12-31,96.37
1998-01-31,92.28
1998-02-28,85.38
1998-03-31,83.55
1998-04-30,84.77
1998-05-31,81.86
1998-06-30,72.8
1998-07-31,72.54
1998-08-31,62.66
1998-09-30,61.14
1998-10-31,54.91
1998-11-30,59.47
1998-12-31,54.13
1999-01-31,50.68
1999-02-28,46.65
1999-03-31,52.51
1999-04-30,49.89
1999-05-31,59.62
1999-06-30,76.04
1999-07-31,66.89
1999-08-31,62.16
1999-09-30,58.65
1999-10-31,53.28
1999-11-30,55.03
1999-12-31,50.3
2000-01-31,58.44
2000-02-29,61.31
2000-03-31,59.55
2000-04-30,63.86
2000-05-31,63.12
2000-06-30,71.52
2000-07-31,74.88
2000-08-31,66.36
2000-09-30,58.7
2000-10-31,61.22
2000-11-30,65.45
2000-12-31,70.75
2001-01-31,73.43
2001-02-28,70.11
2001-03-31,74.98
2001-04-30,76.75
2001-05-31,74.72
2001-06-30,74.66
2001-07-31,70.59
2001-08-31,71.16
2001-09-30,67.84
2001-10-31,61.7
2001-11-30,62.46
2001-12-31,60.61
2002-01-31,54.58
2002-02-28,57.08
2002-03-31,58.82
2002-04-30,60.72
2002-05-31,53.87
2002-06-30,69.85
2002-07-31,60.99
2002-08-31,62.83
2002-09-30,58.71
2002-10-31,54.7
2002-11-30,49.03
2002-12-31,44.91
2003-01-31,49.97
2003-02-28,51.34
2003-03-31,48.81
2003-04-30,42.22
2003-05-31,43.43
2003-06-30,37.82
2003-07-31,35.19
2003-08-31,36.47
2003-09-30,32.68
2003-10-31,28.67
2003-11-30,29.67
2003-12-31,29.23
2004-01-31,31.9
2004-02-29,41.31
2004-03-31,41.37
2004-04-30,32.79
2004-05-31,32.01
2004-06-30,28.11
2004-07-31,24.83
2004-08-31,23.16
2004-09-30,23.61
2004-10-31,23.38
2004-11-30,25.55
2004-12-31,22.99
2005-01-31,24.72
2005-02-28,26.28
2005-03-31,22.83
2005-04-30,23.77
2005-05-31,22.71
2005-06-30,22.17
2005-07-31,21.32
2005-08-31,23.42
2005-09-30,23.08
2005-10-31,22.17
2005-11-30,23.31
2005-12-31,24.22
2006-01-31,38.04
2006-02-28,42.06
2006-03-31,43.89
2006-04-30,48.45
2006-05-31,54.31
2006-06-30,55.4
2006-07-31,59.86
2006-08-31,65.38
2006-09-30,60.07
2006-10-31,62.79
2006-11-30,87.91
2006-12-31,93.56
2007-01-31,83.24
2007-02-28,90.0
2007-03-31,99.35
2007-04-30,141.15
2007-05-31,187.76
2007-06-30,175.89
2007-07-31,226.04
2007-08-31,219.33
2007-09-30,250.77
2007-10-31,263.84
2007-11-30,190.16
2007-12-31,184.72
2008-01-31,183.66
2008-02-29,186.42
2008-03-31,172.85
2008-04-30,193.75
2008-05-31,163.96
2008-06-30,109.22
2008-07-31,121.27
2008-08-31,89.64
2008-09-30,70.78
2008-10-31,56.03
2008-11-30,70.64
2008-12-31,69.93
2009-01-31,77.73
2009-02-28,91.34
2009-03-31,127.65
2009-04-30,139.14
2009-05-31,161.41
2009-06-30,188.45
2009-07-31,194.01
2009-08-31,138.34
2009-09-30,139.76
2009-10-31,160.89
2009-11-30,183.02
2009-12-31,161.75
2010-01-31,142.19
2010-02-28,148.19
2010-03-31,170.89
2010-04-30,135.91
2010-05-31,118.52
2010-06-30,112.01
2010-07-31,193.85
2010-08-31,177.57
2010-09-30,160.42
2010-10-31,158.25
2010-11-30,149.35
2010-12-31,151.3
2011-01-31,154.34
2011-02-28,156.73
2011-03-31,170.18
2011-04-30,168.67
2011-05-31,153.04
2011-06-30,165.34
2011-07-31,164.48
2011-08-31,155.09
2011-09-30,143.99
2011-10-31,151.39
2011-11-30,132.61
2011-12-31,116.67
2012-01-31,124.93
2012-02-29,149.97
2012-03-31,156.8
2012-04-30,180.7
2012-05-31,174.16
2012-06-30,162.49
2012-07-31,152.74
2012-08-31,149.39
2012-09-30,149.39
2012-10-31,154.61
2012-11-30,143.8
2012-12-31,184.41
2013-01-31,206.02
2013-02-28,194.1
2013-03-31,167.64
2013-04-30,163.92
2013-05-31,186.27
2013-06-30,170.21
2013-07-31,161.42
2013-08-31,190.18
2013-09-30,184.59
2013-10-31,190.18
2013-11-30,231.34
2013-12-31,196.98
2014-01-31,174.6
2014-02-28,171.81
2014-03-31,215.36
2014-04-30,193.78
2014-05-31,188.19
2014-06-30,189.15
2014-07-31,205.26
2014-08-31,221.78
2014-09-30,242.02
2014-10-31,259.36
2014-11-30,286.62
2014-12-31,291.16
2015-01-31,268.45
2015-02-28,271.34
2015-03-31,363.44
2015-04-30,482.38
2015-05-31,644.27
2015-06-30,564.28
2015-07-31,487.36
2015-08-31,441.2
2015-09-30,390.88
2015-10-31,489.02
2015-11-30,461.57
2015-12-31,478.62
2016-01-31,309.8
2016-02-29,305.64
2016-03-31,345.14
2016-04-30,329.75
2016-05-31,306.88
2016-06-30,311.72
2016-07-31,314.26
2016-08-31,359.52
2016-09-30,408.58
2016-10-31,416.19
2016-11-30,406.04
2016-12-31,399.7
2017-01-31,366.71
2017-02-28,371.36
2017-03-31,350.21
2017-04-30,351.9
2017-05-31,354.86
2017-06-30,380.29
2017-07-31,367.34
2017-08-31,364.75
2017-09-30,425.18
2018-03-31,318.13
2018-04-30,301.72
2018-05-31,299.13
2018-06-30,260.66
2018-07-31,260.66
2018-08-31,240.64
2018-09-30,253.54
2018-10-31,225.52
2018-11-30,239.75
2018-12-31,230.41
2019-01-31,228.63
2019-02-28,271.33
2019-03-31,300.24
2019-04-30,271.33
2019-05-31,244.2
2019-06-30,251.15
2019-07-31,243.78
2019-08-31,244.24
2019-09-30,231.79
2019-10-31,241.01
2019-11-30,235.94
2019-12-31,247.0
2020-01-31,234.1
2020-02-29,213.36
2020-03-31,206.45
2020-04-30,229.95
2020-05-31,221.66
2020-06-30,323.34
2020-07-31,393.14
2020-08-31,303.4
2020-09-30,305.3
2020-10-31,271.59
2020-11-30,272.06
2020-12-31,266.36
2021-01-31,230.75
2021-02-28,245.0
2021-03-31,255.44
2021-04-30,255.92
2021-05-31,249.75
2021-06-30,246.96
2021-07-31,217.87
2021-08-31,223.29
2021-09-30,221.32
2021-10-31,205.55
2021-11-30,202.1
2021-12-31,219.84
2022-01-31,211.46
2022-02-28,213.93
2022-03-31,253.86
2022-04-30,214.92
2022-05-31,217.87
2022-06-30,238.73
2022-07-31,213.9
2022-08-31,213.39
2022-09-30,209.33
2022-10-31,185.51
2022-11-30,296.01
2022-12-31,319.32
2023-01-31,285.87
2023-02-28,290.43
2023-03-31,257.49
2023-04-30,245.32
2023-05-31,234.17
2023-06-30,226.26
2023-07-31,264.57
2023-08-31,270.78
2023-09-30,235.06
2023-10-31,223.67
2023-11-30,239.72
2023-12-31,237.65
2024-01-31,215.9
2024-02-29,210.21
2024-03-31,204.51
2024-04-30,200.37
2024-05-31,197.26
2024-06-30,200.89
2024-07-31,197.78
2024-08-31,201.41
2024-09-30,289.42
2024-10-31,508.95
