date,close_monthly
2006-11-30,10.81
2006-12-31,10.28
2007-01-31,11.6
2007-02-28,11.71
2007-03-31,13.32
2007-04-30,14.1
2007-05-31,13.95
2007-06-30,11.69
2007-07-31,14.04
2007-08-31,17.31
2007-09-30,15.54
2007-10-31,13.21
2007-11-30,13.2
2007-12-31,15.76
2008-01-31,17.41
2008-02-29,23.48
2008-03-31,18.68
2008-04-30,15.09
2008-05-31,13.96
2008-06-30,10.27
2008-07-31,12.11
2008-08-31,7.99
2008-09-30,7.24
2008-10-31,5.41
2008-11-30,6.38
2008-12-31,7.71
2009-01-31,8.64
2009-02-28,9.0
2009-03-31,12.59
2009-04-30,12.29
2009-05-31,13.86
2009-06-30,14.11
2009-07-31,15.57
2009-08-31,13.84
2009-09-30,13.09
2009-10-31,14.61
2009-11-30,15.87
2009-12-31,17.8
2010-01-31,17.98
2010-02-28,18.67
2010-03-31,20.33
2010-04-30,18.73
2010-05-31,19.09
2010-06-30,16.53
2010-07-31,19.06
2010-08-31,26.06
2010-09-30,28.4
2010-10-31,32.58
2010-11-30,36.85
2010-12-31,34.9
2011-01-31,33.39
2011-02-28,40.31
2011-03-31,40.66
2011-04-30,46.83
2011-05-31,44.12
2011-06-30,47.88
2011-07-31,48.28
2011-08-31,46.05
2011-09-30,35.44
2011-10-31,39.52
2011-11-30,36.53
2011-12-31,27.53
2012-01-31,27.26
2012-02-29,30.07
2012-03-31,28.53
2012-04-30,30.6
2012-05-31,29.26
2012-06-30,28.49
2012-07-31,21.97
2012-08-31,24.75
2012-09-30,22.83
2012-10-31,23.12
2012-11-30,17.94
2012-12-31,20.58
2013-01-31,19.95
2013-02-28,21.01
2013-03-31,23.36
2013-04-30,18.32
2013-05-31,26.0
2013-06-30,21.45
2013-07-31,27.47
2013-08-31,30.21
2013-09-30,30.26
2013-10-31,25.49
2013-11-30,29.2
2013-12-31,29.2
2014-01-31,30.93
2014-02-28,33.24
2014-03-31,28.96
2014-04-30,27.8
2014-05-31,32.86
2014-06-30,34.93
2014-07-31,34.21
2014-08-31,37.73
2014-09-30,38.36
2014-10-31,39.47
2014-11-30,40.48
2014-12-31,34.83
2015-01-31,36.72
2015-02-28,40.38
2015-03-31,53.8
2015-04-30,50.61
2015-05-31,63.63
2015-06-30,52.61
2015-07-31,31.11
2015-09-30,32.8
2015-10-31,39.42
2015-11-30,44.59
2015-12-31,52.71
2016-01-31,30.05
2016-02-29,34.93
2016-03-31,44.01
2016-04-30,39.62
2016-05-31,42.56
2016-06-30,54.09
2016-07-31,50.36
2016-08-31,53.07
2016-09-30,55.54
2016-10-31,53.22
2016-11-30,49.92
2016-12-31,44.4
2017-01-31,42.32
2017-02-28,43.97
2017-03-31,42.8
2017-04-30,39.23
2017-05-31,34.42
2017-06-30,35.83
2017-07-31,34.91
2017-08-31,37.82
2017-09-30,41.86
2017-10-31,37.63
2017-11-30,44.73
2017-12-31,45.36
2018-01-31,35.05
2018-02-28,34.95
2018-03-31,38.65
2018-04-30,38.84
2018-05-31,33.04
2018-06-30,30.7
2018-07-31,30.16
2018-08-31,28.06
2018-09-30,25.13
2018-10-31,21.38
2018-11-30,25.09
2018-12-31,22.79
2019-01-31,24.84
2019-02-28,33.43
2019-03-31,37.48
2019-04-30,31.72
2019-05-31,40.0
2019-06-30,35.64
2019-07-31,36.62
2019-08-31,33.34
2019-09-30,35.64
2019-10-31,35.64
2019-11-30,37.8
2019-12-31,58.04
2020-01-31,63.53
2020-02-29,57.7
2020-03-31,47.65
2020-04-30,47.45
2020-05-31,48.88
2020-06-30,64.8
2020-07-31,61.75
2020-08-31,55.26
2020-09-30,49.65
2020-10-31,49.2
2020-11-30,53.58
2020-12-31,50.68
2021-01-31,43.05
2021-02-28,41.87
2021-03-31,46.15
2021-04-30,47.49
2021-05-31,52.87
2021-06-30,62.26
2021-07-31,72.39
2021-08-31,80.75
2021-09-30,71.9
2021-10-31,71.21
2021-11-30,73.38
2021-12-31,66.71
2022-01-31,55.44
2022-02-28,60.98
2022-03-31,52.23
2022-04-30,42.74
2022-05-31,50.65
2022-06-30,74.04
2022-07-31,73.44
2022-08-31,66.15
2022-09-30,56.57
2022-10-31,63.07
2022-11-30,68.98
2022-12-31,66.45
2023-01-31,76.57
2023-02-28,73.89
2023-03-31,78.26
2023-04-30,66.15
2023-05-31,62.03
2023-06-30,72.63
2023-07-31,63.13
2023-08-31,61.33
2023-09-30,58.4
2023-10-31,58.65
2023-11-30,58.15
2023-12-31,56.11
2024-01-31,41.29
2024-02-29,48.05
2024-03-31,46.96
2024-04-30,46.26
2024-05-31,46.46
2024-06-30,42.38
2024-07-31,41.03
2024-08-31,38.58
2024-09-30,50.32
2024-10-31,60.02
2024-11-30,54.47
2024-12-31,51.32
2025-01-31,49.92
2025-02-28,52.52
2025-03-31,49.82
2025-04-30,45.73
2025-05-31,47.43
2025-06-30,48.82
2025-07-31,49.62
2025-08-31,52.68
2025-09-30,53.48
2025-10-31,51.28
2025-11-30,47.52
2025-12-31,47.82
2026-01-31,53.58
2026-02-28,57.24
2026-03-31,46.62
2026-04-30,58.59
2026-05-31,64.85
