date,close_monthly
2010-02-28,39.08
2010-03-31,41.2
2010-04-30,37.8
2010-05-31,31.42
2010-06-30,26.57
2010-07-31,29.6
2010-08-31,29.34
2010-09-30,26.73
2010-10-31,28.18
2010-11-30,29.22
2010-12-31,28.24
2011-01-31,23.96
2011-02-28,25.13
2011-03-31,22.95
2011-04-30,20.74
2011-05-31,19.4
2011-06-30,19.38
2011-07-31,19.07
2011-08-31,17.55
2011-09-30,15.99
2011-10-31,19.99
2011-11-30,20.78
2011-12-31,16.62
2012-01-31,14.88
2012-02-29,18.94
2012-03-31,15.01
2012-04-30,13.73
2012-05-31,15.12
2012-06-30,15.76
2012-07-31,17.26
2012-08-31,17.93
2012-09-30,15.08
2012-10-31,14.51
2012-11-30,12.03
2012-12-31,14.95
2013-01-31,14.79
2013-02-28,16.03
2013-03-31,14.75
2013-04-30,16.94
2013-05-31,24.4
2013-06-30,43.58
2013-07-31,50.22
2013-08-31,85.32
2013-09-30,116.95
2013-10-31,79.4
2013-11-30,88.17
2013-12-31,66.06
2014-01-31,78.73
2014-04-30,68.54
2014-05-31,68.46
2014-06-30,74.79
2014-07-31,71.11
2014-08-31,73.91
2014-09-30,76.1
2014-10-31,71.67
2014-11-30,71.59
2014-12-31,54.32
2015-01-31,67.58
2015-02-28,79.97
2015-03-31,86.19
2015-04-30,88.21
2015-05-31,117.09
2015-06-30,85.14
2015-07-31,58.72
2015-10-31,82.74
2015-11-30,77.7
2015-12-31,77.38
2016-01-31,48.26
2016-02-29,43.99
2016-03-31,70.6
2016-04-30,58.72
2016-05-31,57.68
2016-06-30,58.86
2016-09-30,50.55
2016-10-31,52.42
2016-11-30,79.94
2016-12-31,63.85
2017-01-31,63.8
2017-02-28,70.11
2017-03-31,55.54
2017-04-30,54.5
2017-05-31,45.26
2017-06-30,43.17
2017-07-31,43.98
2017-08-31,45.29
2017-09-30,41.68
2017-10-31,40.48
2017-11-30,37.51
2017-12-31,38.07
2018-01-31,38.1
2018-02-28,37.8
2018-03-31,38.71
2018-04-30,38.31
2018-05-31,33.08
2018-06-30,28.53
2018-07-31,28.98
2018-08-31,27.08
2018-09-30,26.49
2018-10-31,23.42
2018-11-30,25.88
2018-12-31,27.03
2019-01-31,22.61
2019-02-28,29.12
2019-03-31,30.48
2019-04-30,28.66
2019-05-31,27.99
2019-06-30,27.83
2019-07-31,26.82
2019-08-31,26.41
2019-09-30,32.63
2019-10-31,36.39
2019-11-30,35.18
2019-12-31,41.56
2020-01-31,42.02
2020-02-29,40.68
2020-03-31,32.53
2020-04-30,29.63
2020-05-31,26.68
2020-06-30,31.97
2020-07-31,35.57
2020-08-31,35.47
2020-09-30,31.03
2020-10-31,28.48
2020-11-30,28.99
2020-12-31,24.88
2021-01-31,22.41
2021-02-28,21.84
2021-03-31,19.21
2021-04-30,19.02
2021-05-31,20.88
2021-06-30,22.3
2021-07-31,24.21
2021-08-31,21.44
2021-09-30,40.49
2021-10-31,57.66
2021-11-30,89.2
2021-12-31,87.75
2022-01-31,63.27
2022-02-28,63.54
2022-03-31,73.05
2022-04-30,46.94
2022-05-31,48.28
2022-06-30,60.94
2022-07-31,60.78
2022-08-31,55.67
2022-09-30,45.76
2022-10-31,46.97
2022-11-30,55.78
2022-12-31,53.87
2023-01-31,54.22
2023-02-28,55.8
2023-03-31,61.9
2023-04-30,57.04
2023-05-31,52.88
2023-06-30,54.33
2023-07-31,52.74
2023-08-31,46.05
2023-09-30,46.27
2023-10-31,49.73
2023-11-30,48.39
2023-12-31,45.59
2024-01-31,39.39
2024-02-29,42.88
2024-03-31,41.4
2024-04-30,36.38
2024-05-31,36.59
2024-06-30,32.27
2024-07-31,32.4
2024-08-31,30.79
2024-09-30,39.63
2024-10-31,59.46
2024-11-30,53.74
2024-12-31,45.08
2025-01-31,43.18
2025-02-28,47.1
2025-03-31,29.23
2025-04-30,22.76
2025-05-31,25.66
2025-06-30,26.44
2025-07-31,27.62
2025-08-31,30.63
2025-09-30,32.16
2025-10-31,33.5
2025-11-30,32.78
2025-12-31,33.75
2026-01-31,35.65
2026-02-28,38.82
2026-03-31,33.24
2026-04-30,31.52
2026-05-31,41.05
