date,close_monthly
2014-12-31,25.85
2015-01-31,27.83
2015-02-28,27.84
2015-03-31,30.24
2015-04-30,34.08
2015-05-31,68.9
2015-06-30,39.54
2015-07-31,42.05
2015-08-31,34.11
2015-09-30,32.16
2015-10-31,37.83
2015-11-30,47.71
2016-05-31,37.98
2016-06-30,44.28
2016-07-31,40.95
2016-08-31,42.29
2016-09-30,43.3
2016-10-31,45.53
2016-11-30,47.74
2016-12-31,46.18
2017-01-31,46.88
2017-02-28,49.42
2017-03-31,50.03
2017-04-30,48.55
2017-05-31,47.0
2017-06-30,46.88
2017-07-31,47.47
2017-08-31,43.66
2017-09-30,43.53
2017-10-31,44.62
2017-11-30,45.21
2017-12-31,44.52
2018-01-31,45.73
2018-02-28,48.3
2018-03-31,43.56
2018-04-30,40.38
2018-05-31,39.77
2018-06-30,32.86
2018-07-31,32.76
2018-08-31,29.1
2018-09-30,29.64
2018-10-31,26.57
2018-11-30,27.96
2018-12-31,27.39
2019-01-31,27.24
2019-02-28,31.47
2019-03-31,32.95
2019-04-30,31.28
2019-05-31,29.45
2019-06-30,28.8
2019-07-31,25.28
2019-08-31,25.58
2019-09-30,24.4
2019-10-31,23.63
2019-11-30,23.97
2019-12-31,24.18
2020-01-31,24.48
2020-02-29,22.28
2020-03-31,20.8
2020-04-30,20.96
2020-05-31,21.98
2020-06-30,24.26
2020-07-31,24.69
2020-08-31,24.17
2020-09-30,22.29
2020-10-31,21.64
2020-11-30,22.6
2020-12-31,20.99
2021-01-31,20.24
2021-02-28,20.37
2021-03-31,22.21
2021-04-30,21.9
2021-05-31,24.05
2021-06-30,25.05
2021-07-31,27.82
2021-08-31,33.73
2021-09-30,30.64
2021-10-31,27.05
2021-11-30,28.0
2021-12-31,28.14
2022-01-31,29.32
2022-02-28,28.68
2022-03-31,27.18
2022-04-30,26.68
2022-05-31,28.41
2022-06-30,30.15
2022-07-31,29.24
2022-08-31,32.15
2022-09-30,35.01
2022-10-31,31.53
2022-11-30,33.34
2022-12-31,34.25
2023-01-31,35.78
2023-02-28,39.83
2023-03-31,38.11
2023-04-30,43.89
2023-05-31,42.91
2023-06-30,52.57
2023-07-31,59.15
2023-08-31,59.15
2023-09-30,56.63
2023-10-31,48.23
2023-11-30,49.49
2023-12-31,49.84
2024-01-31,51.73
2024-02-29,49.49
2024-03-31,49.42
2024-04-30,52.85
2024-05-31,55.36
2024-06-30,56.38
2024-07-31,47.42
2024-08-31,45.74
2024-09-30,54.05
2024-10-31,51.28
2024-11-30,50.92
2024-12-31,51.06
2025-01-31,47.64
2025-02-28,46.91
2025-03-31,47.27
2025-04-30,43.05
2025-05-31,45.19
2025-06-30,44.42
2025-07-31,45.42
2025-08-31,46.18
2025-09-30,52.08
2025-10-31,61.27
2025-11-30,58.67
2025-12-31,60.89
2026-01-31,70.92
2026-02-28,70.46
2026-03-31,58.74
2026-04-30,66.71
2026-05-31,66.48
