date,close_monthly
2002-10-31,22.81
2002-11-30,22.87
2002-12-31,21.79
2003-01-31,23.81
2003-02-28,28.13
2003-03-31,27.88
2003-04-30,33.52
2003-05-31,37.59
2003-06-30,34.35
2003-07-31,37.31
2003-08-31,37.83
2003-09-30,37.33
2003-10-31,36.7
2003-11-30,35.56
2003-12-31,37.69
2004-01-31,39.4
2004-02-29,43.19
2004-03-31,42.27
2004-04-30,39.15
2004-05-31,39.99
2004-06-30,29.1
2004-07-31,20.9
2004-08-31,16.97
2004-09-30,18.83
2004-10-31,19.38
2004-11-30,20.63
2004-12-31,20.39
2005-01-31,16.09
2005-02-28,18.43
2005-03-31,15.5
2005-04-30,13.4
2005-05-31,13.17
2005-06-30,14.01
2005-07-31,14.05
2005-08-31,15.63
2005-09-30,15.19
2005-10-31,13.86
2005-11-30,13.76
2005-12-31,13.51
2006-01-31,15.02
2006-02-28,14.93
2006-03-31,14.81
2006-04-30,17.85
2006-05-31,20.43
2006-06-30,21.09
2006-07-31,20.1
2006-08-31,19.4
2006-09-30,18.42
2006-10-31,21.71
2006-11-30,19.24
2006-12-31,22.7
2007-01-31,41.07
2007-02-28,39.66
2007-03-31,50.93
2007-04-30,72.52
2007-05-31,69.36
2007-06-30,55.44
2007-07-31,75.46
2007-08-31,82.52
2007-09-30,77.56
2007-10-31,93.11
2007-11-30,89.9
2007-12-31,101.36
2008-01-31,89.86
2008-02-29,90.77
2008-03-31,67.49
2008-04-30,75.46
2008-05-31,82.52
2008-06-30,72.05
2008-07-31,82.28
2008-08-31,53.38
2008-09-30,60.28
2008-10-31,38.29
2008-11-30,56.11
2008-12-31,56.03
2009-01-31,81.15
2009-02-28,86.85
2009-03-31,113.1
2009-04-30,107.8
2009-05-31,113.34
2009-06-30,118.81
2009-07-31,159.47
2009-08-31,136.99
2009-09-30,146.65
2009-10-31,163.36
2009-11-30,194.35
2009-12-31,229.33
2010-01-31,246.45
2010-02-28,244.67
2010-03-31,283.86
2010-04-30,319.24
2010-05-31,314.16
2010-06-30,274.26
2010-07-31,274.4
2010-08-31,304.43
2010-09-30,289.76
2010-10-31,277.28
2010-11-30,354.62
2010-12-31,326.92
2011-01-31,275.63
2011-02-28,288.38
2011-03-31,272.62
2011-04-30,232.93
2011-05-31,196.82
2011-06-30,220.66
2011-07-31,231.55
2011-08-31,204.95
2011-09-30,165.95
2011-10-31,175.59
2011-11-30,171.46
2011-12-31,126.25
2012-01-31,126.53
2012-02-29,148.44
2012-03-31,126.6
2012-04-30,139.81
2012-05-31,142.04
2012-06-30,143.01
2012-07-31,112.55
2012-08-31,124.79
2012-09-30,123.96
2012-10-31,116.58
2012-11-30,102.11
2012-12-31,121.87
2013-01-31,137.73
2013-02-28,200.19
2013-03-31,180.44
2013-04-30,192.77
2013-05-31,234.22
2013-06-30,167.06
2013-07-31,182.93
2013-08-31,201.2
2013-09-30,231.69
2013-10-31,273.42
2013-11-30,286.49
2013-12-31,282.27
2014-01-31,321.61
2014-02-28,300.25
2014-03-31,280.72
2014-04-30,276.09
2014-05-31,243.71
2014-06-30,252.78
2014-07-31,253.49
2014-08-31,283.38
2014-09-30,270.77
2014-10-31,283.95
2014-11-30,307.47
2014-12-31,261.56
2015-01-31,258.59
2015-02-28,281.97
2015-03-31,321.22
2015-04-30,348.99
2015-05-31,383.38
2015-06-30,423.06
2015-10-31,305.74
2015-11-30,305.88
2015-12-31,323.01
2016-01-31,194.83
2016-02-29,174.71
2016-03-31,224.09
2016-04-30,220.95
2016-05-31,207.96
2016-06-30,241.36
2016-07-31,222.15
2016-08-31,245.26
2016-09-30,228.8
2016-10-31,251.62
2016-11-30,257.98
2016-12-31,218.4
2017-01-31,226.2
2017-02-28,232.26
2017-03-31,227.06
2017-04-30,229.95
