date,close_monthly
2024-01-31,44.25
2024-02-29,47.36
2024-03-31,51.92
2024-04-30,41.08
2024-05-31,42.5
2024-06-30,39.78
2024-07-31,35.45
2024-08-31,34.51
2024-09-30,38.83
2024-10-31,39.04
2024-11-30,43.69
2024-12-31,37.81
2025-01-31,35.46
2025-02-28,36.84
2025-03-31,35.48
2025-04-30,33.94
2025-05-31,34.54
2025-06-30,37.57
2025-07-31,39.49
2025-08-31,42.37
2025-09-30,42.33
2025-10-31,42.08
2025-11-30,40.11
2025-12-31,37.01
2026-01-31,39.34
2026-02-28,40.04
2026-03-31,37.07
2026-04-30,45.88
2026-05-31,48.66
