date,close_monthly
2023-08-31,98.59
2023-09-30,84.38
2023-10-31,79.57
2023-11-30,77.74
2023-12-31,63.84
2024-01-31,46.33
2024-02-29,46.29
2024-03-31,53.34
2024-04-30,45.99
2024-05-31,45.46
2024-06-30,40.65
2024-07-31,44.86
2024-08-31,38.03
2024-09-30,48.12
2024-10-31,48.82
2024-11-30,68.21
2024-12-31,61.2
2025-01-31,50.98
2025-02-28,54.22
2025-03-31,57.13
2025-04-30,57.32
2025-05-31,54.71
2025-06-30,55.23
2025-07-31,54.96
2025-08-31,65.06
2025-09-30,85.63
2025-10-31,80.53
2025-11-30,70.42
2025-12-31,63.68
2026-01-31,62.69
2026-02-28,64.79
2026-03-31,59.69
2026-04-30,59.7
2026-05-31,63.34
