date,close_monthly
2020-12-31,9.97
2021-01-31,7.91
2021-02-28,7.46
2021-03-31,9.12
2021-04-30,7.77
2021-05-31,7.97
2021-06-30,7.92
2021-07-31,7.08
2021-08-31,6.86
2021-09-30,6.97
2021-10-31,6.21
2021-11-30,6.4
2021-12-31,6.85
2022-01-31,6.26
2022-02-28,6.24
2022-03-31,6.35
2022-04-30,5.57
2022-05-31,6.1
2022-06-30,6.53
2022-07-31,7.57
2022-08-31,6.54
2022-09-30,5.8
2022-10-31,6.14
2022-11-30,6.17
2022-12-31,6.02
2023-01-31,6.74
2023-02-28,6.46
2023-03-31,5.95
2023-04-30,5.76
2023-05-31,5.82
2023-06-30,6.16
2023-07-31,6.22
2023-08-31,6.04
2023-09-30,6.07
2023-10-31,5.98
2023-11-30,6.28
2023-12-31,6.21
2024-01-31,4.98
2024-02-29,4.7
2024-03-31,5.06
2024-04-30,5.4
2024-05-31,5.42
2024-06-30,4.97
2024-07-31,5.06
2024-08-31,4.85
2024-09-30,5.51
2024-10-31,5.72
2024-11-30,5.77
2024-12-31,5.24
2025-01-31,5.16
2025-02-28,6.08
2025-03-31,5.82
2025-04-30,7.3
2025-05-31,7.46
2025-06-30,7.15
2025-07-31,7.16
2025-08-31,7.47
2025-09-30,8.16
2025-10-31,8.5
2025-11-30,7.91
2025-12-31,7.84
2026-01-31,7.92
2026-02-28,8.16
2026-03-31,7.18
2026-04-30,6.52
2026-05-31,6.57
