date,close_monthly
2021-12-31,48.25
2022-01-31,31.7
2022-02-28,36.35
2022-03-31,40.82
2022-04-30,24.8
2022-05-31,25.15
2022-06-30,27.59
2022-07-31,26.27
2022-08-31,21.63
2022-09-30,20.62
2022-10-31,24.09
2022-11-30,26.74
2022-12-31,19.74
2023-01-31,21.04
2023-02-28,23.66
2023-03-31,20.52
2023-04-30,20.81
2023-05-31,21.35
2023-06-30,19.79
2023-07-31,19.99
2023-08-31,19.42
2023-09-30,20.55
2023-10-31,20.57
2023-11-30,29.57
2023-12-31,24.83
2024-01-31,17.98
2024-02-29,17.17
2024-03-31,18.27
2024-04-30,16.6
2024-05-31,16.19
2024-06-30,14.19
2024-07-31,15.31
2024-08-31,14.59
2024-09-30,17.28
2024-10-31,16.68
2024-11-30,18.78
2024-12-31,16.56
2025-01-31,15.47
2025-02-28,15.71
2025-03-31,15.48
2025-04-30,14.56
2025-05-31,16.36
2025-06-30,16.13
2025-07-31,17.99
2025-08-31,16.99
2025-09-30,15.87
2025-10-31,17.42
2025-11-30,23.3
2025-12-31,19.42
2026-01-31,20.58
2026-02-28,23.19
2026-03-31,19.28
2026-04-30,20.3
2026-05-31,23.74
