date,close_monthly
2014-01-31,25.28
2014-02-28,31.48
2014-03-31,26.93
2014-04-30,27.13
2014-05-31,29.51
2014-06-30,41.03
2014-07-31,37.63
2014-08-31,37.12
2014-09-30,41.05
2014-10-31,50.53
2014-11-30,50.43
2014-12-31,40.44
2015-01-31,42.95
2015-02-28,44.25
2015-03-31,49.0
2015-04-30,54.06
2015-05-31,71.09
2015-06-30,53.51
2015-07-31,51.43
2015-08-31,32.07
2015-09-30,31.65
2015-10-31,39.48
2015-11-30,43.45
2015-12-31,49.09
2016-01-31,32.97
2016-02-29,30.47
2016-03-31,38.93
2016-04-30,39.42
2016-05-31,45.62
2016-06-30,55.55
2016-07-31,47.17
2016-08-31,48.64
2016-09-30,47.49
2016-10-31,49.75
2016-11-30,53.06
2016-12-31,49.28
2017-01-31,45.97
2017-02-28,48.27
2017-03-31,45.87
2017-04-30,43.14
2017-05-31,39.8
2017-06-30,41.09
2017-07-31,37.37
2017-08-31,38.26
2017-09-30,37.28
2017-10-31,34.37
2017-11-30,32.9
2017-12-31,40.77
2018-01-31,31.86
2018-02-28,30.3
2018-03-31,32.11
2018-04-30,31.53
2018-05-31,26.91
2018-06-30,25.15
2018-07-31,23.88
2018-08-31,24.15
2018-09-30,25.64
2018-10-31,21.46
2018-11-30,21.5
2018-12-31,20.77
2019-01-31,19.58
2019-02-28,23.49
2019-03-31,29.94
2019-04-30,31.79
2019-05-31,25.76
2019-06-30,27.08
2019-07-31,24.32
2019-08-31,22.8
2019-09-30,24.18
2019-10-31,22.61
2019-11-30,22.21
2019-12-31,23.13
2020-01-31,23.13
2020-02-29,25.24
2020-03-31,26.16
2020-04-30,23.4
2020-05-31,22.67
2020-06-30,23.72
2020-07-31,26.16
2020-08-31,34.24
2020-09-30,32.73
2020-10-31,39.23
2020-11-30,35.22
2020-12-31,32.53
2021-01-31,28.26
2021-02-28,25.96
2021-03-31,23.4
2021-04-30,23.99
2021-05-31,27.14
2021-06-30,29.11
2021-07-31,30.03
2021-08-31,32.4
2021-09-30,27.67
2021-10-31,26.09
2021-11-30,31.08
2021-12-31,29.05
2022-01-31,26.62
2022-02-28,27.14
2022-03-31,26.09
2022-04-30,23.92
2022-05-31,26.62
2022-06-30,29.68
2022-07-31,32.54
2022-08-31,27.35
2022-09-30,23.75
2022-10-31,24.82
2022-11-30,25.55
2022-12-31,23.49
2023-01-31,25.95
2023-02-28,26.22
2023-03-31,24.82
2023-04-30,23.69
2023-05-31,24.29
2023-06-30,25.62
2023-07-31,37.87
2023-08-31,27.97
2023-09-30,27.83
2023-10-31,36.73
2023-11-30,40.03
2023-12-31,37.26
2024-01-31,26.28
2024-02-29,28.91
2024-03-31,37.2
2024-04-30,30.86
2024-05-31,28.71
2024-06-30,26.08
2024-07-31,29.02
2024-08-31,27.46
2024-09-30,33.64
2024-10-31,34.19
2024-11-30,34.73
2024-12-31,31.33
2025-01-31,32.42
2025-02-28,33.37
2025-03-31,34.19
2025-04-30,31.88
2025-05-31,32.96
2025-06-30,34.73
2025-07-31,34.16
2025-08-31,36.56
2025-09-30,33.89
2025-10-31,34.64
2025-11-30,36.08
2025-12-31,36.01
2026-01-31,37.93
2026-02-28,40.53
2026-03-31,32.72
2026-04-30,32.93
2026-05-31,34.16
