date,close_monthly
1996-07-31,10.73
1996-08-31,12.17
1996-09-30,11.9
1996-10-31,14.1
1996-11-30,16.44
1996-12-31,14.85
1997-01-31,14.59
1997-02-28,14.27
1997-03-31,15.59
1997-04-30,16.47
1997-05-31,14.27
1997-06-30,21.19
1997-07-31,19.16
1997-08-31,16.09
1997-09-30,15.3
1997-10-31,20.23
1997-11-30,18.25
1997-12-31,18.98
1998-01-31,20.91
1998-02-28,19.01
1998-03-31,20.86
1998-04-30,26.28
1998-05-31,24.97
1998-06-30,24.69
1998-07-31,24.76
1998-08-31,20.72
1998-09-30,23.62
1998-10-31,23.02
1998-11-30,22.77
1998-12-31,21.39
1999-01-31,20.45
1999-02-28,18.47
1999-03-31,20.28
1999-04-30,19.58
1999-05-31,19.94
1999-06-30,27.18
1999-07-31,24.23
1999-08-31,32.14
1999-09-30,31.05
1999-10-31,29.01
1999-11-30,28.57
1999-12-31,29.01
2000-01-31,29.89
2000-02-29,40.89
2000-03-31,51.25
2000-04-30,49.96
2000-05-31,49.45
2000-06-30,46.16
2000-07-31,44.47
2000-08-31,44.18
2000-09-30,39.13
2000-10-31,40.67
2000-11-30,40.85
2000-12-31,38.91
2001-01-31,41.14
2001-02-28,37.12
2001-03-31,38.8
2001-04-30,38.62
2001-05-31,38.03
2001-06-30,40.45
2001-07-31,35.18
2001-08-31,33.05
2001-09-30,31.3
2001-10-31,29.36
2001-11-30,32.19
2001-12-31,28.99
2002-01-31,26.29
2002-02-28,26.93
2002-03-31,29.22
2002-04-30,30.04
2002-05-31,28.02
2002-06-30,30.42
2002-07-31,28.62
2002-08-31,29.33
2002-09-30,27.83
2002-10-31,26.66
2002-11-30,23.77
2002-12-31,22.68
2003-01-31,24.86
2003-02-28,24.79
2003-03-31,23.32
2003-04-30,22.98
2003-05-31,22.87
2003-06-30,21.65
2003-07-31,20.43
2003-08-31,20.54
2003-09-30,19.43
2003-10-31,18.02
2003-11-30,19.24
2003-12-31,20.24
2004-01-31,21.42
2004-02-29,21.76
2004-03-31,23.64
2004-04-30,21.61
2004-05-31,21.15
2004-06-30,17.44
2004-07-31,17.02
2004-08-31,17.25
2004-09-30,18.22
2004-10-31,16.19
2004-11-30,17.07
2004-12-31,14.52
2005-01-31,13.41
2005-02-28,15.03
2005-03-31,12.53
2005-04-30,11.75
2005-05-31,11.1
2005-06-30,10.59
2005-07-31,10.91
2005-08-31,12.39
2005-09-30,11.65
2005-10-31,12.21
2005-11-30,12.12
2005-12-31,11.24
2006-01-31,12.21
2006-02-28,12.53
2006-03-31,11.84
2006-04-30,12.35
2006-05-31,14.8
2006-06-30,15.54
2006-07-31,22.79
2006-08-31,26.22
2006-09-30,25.51
2006-10-31,23.63
2006-11-30,24.15
2006-12-31,24.02
2007-01-31,29.53
2007-02-28,34.64
2007-03-31,44.61
2007-04-30,74.53
2007-05-31,94.01
2007-06-30,67.34
2007-07-31,88.96
2007-08-31,99.58
2007-09-30,114.6
2007-10-31,79.96
2007-11-30,69.73
2007-12-31,85.47
2008-01-31,73.94
2008-02-29,83.01
2008-03-31,66.89
2008-04-30,64.04
2008-05-31,81.32
2008-06-30,56.53
2008-07-31,59.12
2008-08-31,41.37
2008-09-30,39.69
2008-10-31,31.79
2008-11-30,34.64
2008-12-31,35.94
2009-01-31,43.25
2009-02-28,48.24
2009-03-31,59.5
2009-04-30,66.04
2009-05-31,74.77
2009-06-30,83.64
2009-07-31,93.7
