date,close_monthly
2010-06-30,31.79
2010-07-31,31.66
2010-08-31,35.85
2010-09-30,33.81
2010-10-31,33.88
2010-11-30,34.09
2010-12-31,36.12
2011-01-31,30.38
2011-02-28,32.35
2011-03-31,30.44
2011-04-30,25.7
2011-05-31,22.17
2011-06-30,26.12
2011-07-31,24.9
2011-08-31,28.03
2011-09-30,21.81
2011-10-31,26.29
2011-11-30,26.1
2011-12-31,22.07
2012-01-31,18.89
2012-02-29,21.05
2012-03-31,19.82
2012-04-30,19.85
2012-05-31,25.52
2012-06-30,26.21
2012-07-31,27.66
2012-08-31,32.36
2012-09-30,34.74
2012-10-31,39.88
2012-11-30,34.69
2012-12-31,44.38
2013-01-31,44.51
2013-02-28,48.75
2013-03-31,45.07
2013-04-30,45.91
2013-05-31,52.15
2013-06-30,43.83
2013-07-31,44.33
2013-08-31,47.92
2013-09-30,52.31
2013-10-31,46.71
2013-11-30,50.06
2013-12-31,47.42
2014-01-31,48.79
2014-02-28,49.45
2014-03-31,58.94
2014-04-30,59.62
2014-05-31,61.51
2014-06-30,67.61
2014-07-31,77.8
2014-08-31,84.81
2014-09-30,84.12
2014-10-31,86.24
2014-11-30,79.9
2014-12-31,80.03
2015-01-31,78.76
2015-05-31,189.54
2015-06-30,117.18
2015-07-31,98.81
2015-08-31,74.76
2015-09-30,80.38
2015-10-31,100.15
2015-11-30,110.27
2015-12-31,128.12
2016-01-31,80.85
2016-02-29,75.17
2016-03-31,97.46
2016-04-30,96.0
2016-05-31,90.92
2016-06-30,102.55
2016-07-31,105.72
2016-08-31,124.79
2016-09-30,124.68
2016-10-31,140.88
2016-11-30,126.26
2016-12-31,115.87
2017-01-31,107.95
2017-02-28,113.05
2017-03-31,114.29
2017-04-30,112.53
2017-05-31,97.17
2017-06-30,108.32
2017-07-31,98.23
2017-08-31,114.33
2017-09-30,126.72
2017-10-31,105.66
2017-11-30,107.96
2017-12-31,107.08
2018-01-31,94.16
2018-02-28,91.86
2018-03-31,93.63
2018-04-30,93.1
2018-05-31,83.01
2018-06-30,72.16
2018-07-31,71.63
2018-08-31,63.97
2018-09-30,71.99
2018-10-31,64.15
2018-11-30,66.11
2018-12-31,69.85
2019-01-31,65.21
2019-02-28,74.84
2019-03-31,87.84
2019-04-30,75.37
2019-05-31,69.31
2019-06-30,66.46
2019-07-31,62.19
2019-08-31,65.75
2019-09-30,62.54
2019-10-31,67.35
2019-11-30,60.4
2019-12-31,64.32
2020-01-31,61.29
2020-02-29,61.29
2020-03-31,60.58
2020-04-30,69.67
2020-05-31,72.89
2020-06-30,69.66
2020-07-31,73.43
2020-08-31,77.2
2020-09-30,71.45
2020-10-31,71.45
2020-11-30,71.45
2020-12-31,64.27
2021-01-31,60.32
2021-02-28,64.09
2021-03-31,68.58
2021-04-30,63.19
2021-05-31,61.94
2021-06-30,69.67
2021-07-31,67.49
2021-08-31,66.4
2021-09-30,64.23
2021-10-31,61.69
2021-11-30,65.68
2021-12-31,70.03
2022-01-31,70.4
2022-02-28,65.86
2022-03-31,60.05
2022-04-30,48.81
2022-05-31,52.07
2022-06-30,60.78
2022-07-31,64.59
2022-08-31,58.42
2022-09-30,53.16
2022-10-31,58.97
2022-11-30,60.24
2022-12-31,62.78
2023-01-31,71.49
2023-02-28,71.12
2023-03-31,75.66
2023-04-30,71.18
2023-05-31,69.34
2023-06-30,64.91
2023-07-31,64.54
2023-08-31,63.07
2023-09-30,59.56
2023-10-31,58.27
2023-11-30,60.49
2023-12-31,59.38
2024-01-31,49.97
2024-02-29,54.95
2024-03-31,54.58
2024-04-30,51.82
2024-05-31,48.5
2024-06-30,43.33
2024-07-31,42.77
2024-08-31,45.38
2024-09-30,54.86
2024-10-31,64.53
2024-11-30,64.16
2024-12-31,63.79
2025-01-31,59.7
2025-02-28,70.3
2025-03-31,67.14
2025-04-30,58.95
2025-05-31,61.0
2025-06-30,62.58
2025-07-31,61.84
2025-08-31,70.03
2025-09-30,63.89
2025-10-31,60.91
2025-11-30,55.5
2025-12-31,53.08
2026-01-31,53.08
2026-02-28,55.32
2026-03-31,48.24
2026-04-30,54.01
2026-05-31,56.44
