date,close_monthly
2001-12-31,14.51
2002-01-31,12.95
2002-02-28,13.62
2002-03-31,13.86
2002-04-30,14.49
2002-05-31,12.78
2002-06-30,14.5
2002-07-31,13.44
2002-08-31,13.31
2002-09-30,12.92
2002-10-31,12.85
2002-11-30,11.4
2002-12-31,10.23
2003-01-31,11.24
2003-02-28,11.73
2003-03-31,11.11
2003-04-30,10.04
2003-05-31,10.29
2003-06-30,10.26
2003-07-31,9.28
2003-08-31,9.11
2003-09-30,8.71
2003-10-31,8.38
2003-11-30,8.57
2003-12-31,9.69
2004-01-31,10.08
2004-02-29,13.89
2004-03-31,13.46
2004-04-30,12.15
2004-05-31,11.61
2004-06-30,9.14
2004-07-31,10.71
2004-08-31,11.34
2004-09-30,13.22
2004-10-31,13.38
2004-11-30,14.34
2004-12-31,14.03
2005-01-31,12.7
2005-02-28,14.92
2005-03-31,15.98
2005-04-30,20.93
2005-05-31,17.24
2005-06-30,19.13
2005-07-31,19.1
2005-08-31,20.17
2005-09-30,23.04
2005-10-31,22.41
2005-11-30,23.34
2005-12-31,27.17
2006-01-31,39.46
2006-02-28,34.95
2006-03-31,44.15
2006-04-30,62.25
2006-05-31,74.96
2006-06-30,70.99
2006-07-31,65.83
2006-08-31,63.44
2006-09-30,56.56
2006-10-31,56.68
2006-11-30,66.58
2006-12-31,65.11
2007-01-31,85.8
2007-02-28,93.85
2007-03-31,104.22
2007-04-30,157.08
2007-05-31,209.32
2007-06-30,206.85
2007-07-31,257.14
2007-08-31,291.08
2007-09-30,342.4
2008-04-30,177.26
2008-05-31,116.55
2008-06-30,98.75
2008-07-31,107.45
2008-08-31,74.33
2008-09-30,64.97
2008-10-31,37.08
2008-11-30,44.9
2008-12-31,45.89
2009-01-31,57.86
2009-02-28,85.67
2009-03-31,125.27
2009-04-30,135.88
2009-05-31,146.59
2009-06-30,142.99
2009-07-31,191.86
2009-08-31,140.56
2009-09-30,145.06
2009-10-31,164.23
2009-11-30,171.16
2009-12-31,162.7
2010-01-31,134.26
2010-02-28,134.89
2010-03-31,134.08
2010-04-30,123.02
2010-05-31,122.48
2010-06-30,92.96
2010-07-31,111.32
2010-08-31,119.42
2010-09-30,136.15
2010-10-31,156.04
2010-11-30,140.11
2010-12-31,139.57
2011-01-31,124.73
2011-02-28,150.55
2011-03-31,151.45
2011-04-30,152.26
2011-05-31,133.0
2011-06-30,119.78
2011-07-31,124.73
2011-08-31,116.18
2011-09-30,110.42
2011-10-31,109.97
2011-11-30,96.92
2011-12-31,74.87
2012-01-31,83.06
2012-02-29,89.36
2012-03-31,75.14
2012-04-30,81.53
2012-05-31,80.36
2012-06-30,72.35
2012-07-31,54.44
2012-08-31,54.71
2012-09-30,60.56
2012-10-31,58.4
2012-11-30,53.45
2012-12-31,60.2
2013-01-31,61.82
2013-02-28,58.58
