date,close_monthly
2008-05-31,31.81
2008-06-30,26.84
2008-07-31,30.75
2008-08-31,27.63
2008-09-30,25.16
2008-10-31,18.54
2008-11-30,19.71
2008-12-31,23.89
2009-01-31,24.44
2009-02-28,24.55
2009-03-31,30.69
2009-04-30,31.1
2009-05-31,29.08
2009-06-30,28.29
2009-07-31,36.0
2009-08-31,34.3
2009-09-30,36.1
2009-10-31,37.92
2009-11-30,52.61
2009-12-31,55.8
2010-01-31,60.94
2010-02-28,60.74
2010-03-31,76.52
2010-04-30,81.99
2010-05-31,85.05
2010-06-30,91.88
2010-07-31,86.84
2010-08-31,95.8
2010-09-30,116.12
2010-10-31,132.33
2010-11-30,136.64
2010-12-31,166.01
2011-01-31,133.58
2011-02-28,146.91
2011-03-31,135.64
2011-04-30,127.53
2011-05-31,122.34
2011-06-30,154.89
2011-07-31,170.27
2011-08-31,157.76
2011-09-30,140.92
2011-10-31,155.87
2011-11-30,160.26
2011-12-31,146.47
2012-01-31,138.47
2012-02-29,158.8
2012-03-31,158.37
2012-04-30,159.28
2012-05-31,185.59
2012-06-30,222.69
2012-07-31,208.66
2012-08-31,226.1
2012-09-30,228.8
2012-10-31,230.33
2012-11-30,219.6
2012-12-31,231.31
2013-01-31,216.77
2013-02-28,231.31
2013-03-31,309.24
2013-04-30,302.49
2013-05-31,387.8
2013-06-30,401.64
2013-07-31,386.14
2013-08-31,453.77
2013-09-30,467.93
2013-10-31,386.14
2013-11-30,427.43
2013-12-31,388.25
2014-01-31,319.63
2014-02-28,304.47
2014-03-31,283.33
2014-04-30,307.68
2014-05-31,295.67
2014-06-30,296.11
2014-07-31,288.89
2014-08-31,305.11
2014-09-30,306.0
2014-10-31,300.0
2014-11-30,296.89
2014-12-31,272.46
2015-01-31,318.77
2015-02-28,330.43
2015-03-31,369.86
2015-04-30,363.31
2015-05-31,452.06
2015-06-30,399.68
2015-07-31,330.1
2015-08-31,262.08
2015-09-30,263.3
2015-10-31,284.9
2015-11-30,352.7
2015-12-31,385.21
2016-01-31,304.83
2016-02-29,263.3
2016-03-31,285.01
2016-04-30,319.19
2016-05-31,301.93
2016-06-30,320.44
2016-07-31,285.03
2016-08-31,324.58
2016-09-30,337.76
2016-10-31,343.24
2016-11-30,316.31
2016-12-31,296.31
2017-01-31,309.61
2017-02-28,332.62
2017-03-31,380.33
2017-04-30,389.83
2017-05-31,381.53
2017-06-30,432.69
2017-07-31,431.57
2017-08-31,484.76
2017-09-30,454.24
2017-10-31,496.88
2017-11-30,424.84
2017-12-31,389.38
2018-01-31,314.2
2018-02-28,349.21
2018-03-31,301.18
2018-04-30,253.83
2018-05-31,255.41
2018-06-30,230.52
2018-07-31,217.63
2018-08-31,200.89
2018-09-30,187.77
2018-10-31,164.47
2018-11-30,162.66
2018-12-31,155.64
2019-01-31,149.99
2019-02-28,200.89
2019-03-31,237.54
2019-04-30,241.16
2019-05-31,178.94
2019-06-30,203.57
2019-07-31,267.23
2019-08-31,301.35
2019-09-30,402.57
2019-10-31,425.46
2019-11-30,444.01
2019-12-31,456.15
2020-01-31,540.65
2020-02-29,509.96
2020-03-31,375.77
2020-04-30,443.1
2020-05-31,488.91
2020-06-30,675.82
2020-07-31,982.88
2020-08-31,945.83
2020-09-30,930.63
2020-10-31,1044.11
2020-11-30,874.01
2020-12-31,859.05
2021-01-31,764.21
2021-02-28,736.59
2021-03-31,624.95
2021-04-30,867.79
2021-05-31,900.0
2021-06-30,987.57
2021-07-31,880.59
2021-08-31,1075.38
2021-09-30,995.89
2021-10-31,1006.06
2021-11-30,1203.39
2021-12-31,1250.06
2022-01-31,1087.62
2022-02-28,1011.6
2022-03-31,794.86
2022-04-30,809.88
2022-05-31,946.21
2022-06-30,780.57
2022-07-31,738.76
2022-08-31,754.55
2022-09-30,615.63
2022-10-31,503.66
2022-11-30,421.42
2022-12-31,390.98
2023-01-31,480.42
2023-02-28,500.64
2023-03-31,497.15
2023-04-30,412.12
2023-05-31,429.33
2023-06-30,414.61
2023-07-31,418.12
2023-08-31,357.85
2023-09-30,368.6
2023-10-31,421.15
2023-11-30,420.45
2023-12-31,490.76
2024-01-31,356.22
2024-02-29,388.69
2024-03-31,373.27
2024-04-30,369.06
2024-05-31,403.85
2024-06-30,458.35
2024-07-31,505.58
2024-08-31,500.21
2024-09-30,533.89
2024-10-31,552.26
2024-11-30,602.45
2024-12-31,610.25
2025-01-31,656.36
2025-02-28,671.72
2025-03-31,618.05
2025-04-30,500.78
2025-05-31,494.39
2025-06-30,555.23
2025-07-31,548.09
2025-08-31,874.28
2025-09-30,892.85
2025-10-31,782.14
2025-11-30,718.57
2025-12-31,687.46
2026-01-31,622.14
2026-02-28,650.38
2026-03-31,535.04
2026-04-30,586.25
2026-05-31,615.68
