date,close_monthly
2002-09-30,15.13
2002-10-31,13.35
2002-11-30,13.31
2002-12-31,13.59
2003-01-31,14.21
2003-02-28,13.42
2003-03-31,13.2
2003-04-30,13.08
2003-05-31,13.9
2003-06-30,14.2
2003-07-31,12.71
2003-08-31,11.09
2003-09-30,10.5
2003-10-31,9.14
2003-11-30,8.85
2003-12-31,9.65
2004-01-31,10.35
2004-02-29,11.64
2004-03-31,11.81
2004-04-30,11.92
2004-05-31,11.28
2004-06-30,10.27
2004-07-31,10.58
2004-08-31,11.15
2004-09-30,9.69
2004-10-31,9.04
2004-11-30,10.66
2004-12-31,10.92
2005-01-31,9.67
2005-02-28,10.14
2005-03-31,8.09
2005-04-30,7.87
2005-05-31,7.36
2005-06-30,6.93
2005-07-31,5.12
2005-08-31,5.95
2005-09-30,6.22
2005-10-31,5.53
2005-11-30,6.96
2005-12-31,6.67
2006-01-31,7.16
2006-02-28,6.62
2006-03-31,6.23
2006-04-30,7.01
2006-05-31,7.89
2006-06-30,7.86
2006-07-31,7.39
2006-08-31,7.23
2006-09-30,7.47
2006-10-31,8.16
2006-11-30,7.53
2006-12-31,8.65
2007-01-31,9.34
2007-02-28,11.11
2007-03-31,12.33
2007-04-30,17.02
2007-05-31,17.08
2007-06-30,12.41
2007-07-31,16.84
2007-08-31,18.38
2007-09-30,18.51
2007-10-31,19.39
2007-11-30,21.03
2007-12-31,27.94
2008-01-31,23.33
2008-02-29,24.77
2008-03-31,24.41
2008-04-30,23.67
2008-05-31,23.1
2008-06-30,20.23
2008-07-31,22.92
2008-08-31,17.97
2008-09-30,16.08
2008-10-31,15.11
2008-11-30,18.04
2008-12-31,20.36
2009-01-31,22.02
2009-02-28,25.47
2009-03-31,30.62
2009-04-30,36.18
2009-05-31,33.48
2009-06-30,36.94
2009-07-31,41.88
2009-08-31,41.32
2009-09-30,40.99
2009-10-31,46.06
2009-11-30,56.15
2009-12-31,54.99
2010-01-31,60.76
2010-02-28,66.76
2010-03-31,68.8
2010-04-30,66.62
2010-05-31,68.54
2010-06-30,51.66
2010-07-31,57.15
2010-08-31,62.38
2010-09-30,60.93
2010-10-31,65.7
2010-11-30,77.55
2010-12-31,65.56
2011-01-31,57.35
2011-02-28,61.85
2011-03-31,57.95
2011-04-30,57.75
2011-05-31,47.95
2011-06-30,51.46
2011-07-31,50.45
2011-08-31,47.85
2011-09-30,41.39
2011-10-31,45.85
2011-11-30,45.65
2011-12-31,40.72
2012-01-31,41.26
2012-02-29,43.59
2012-03-31,43.19
2012-04-30,43.39
2012-05-31,41.72
2012-06-30,43.39
2012-07-31,41.12
2012-08-31,42.26
2012-09-30,43.92
2012-10-31,38.99
2012-11-30,31.59
2012-12-31,35.59
2013-01-31,35.06
2013-02-28,37.79
2013-03-31,36.59
2013-04-30,35.72
2013-05-31,45.59
2013-06-30,41.26
2013-07-31,43.07
2013-08-31,42.26
2013-09-30,44.41
2013-10-31,41.73
2013-11-30,41.19
2013-12-31,41.93
2014-01-31,47.64
2014-02-28,52.54
2014-03-31,49.65
2014-04-30,54.76
2014-05-31,61.75
2014-06-30,61.82
2014-07-31,63.76
2014-08-31,62.82
2014-09-30,63.76
2014-10-31,70.25
2014-11-30,66.8
2014-12-31,59.03
2015-01-31,63.9
2015-02-28,65.52
2015-03-31,83.64
2015-04-30,91.69
2015-05-31,112.71
2015-06-30,92.6
2015-07-31,92.19
2015-08-31,76.05
2015-09-30,75.78
2015-10-31,95.41
2015-11-30,84.67
2015-12-31,106.83
2016-01-31,77.49
2016-02-29,69.9
2016-03-31,76.94
2016-04-30,72.63
2016-05-31,69.76
2016-06-30,69.28
2016-07-31,73.9
2016-08-31,69.97
2016-09-30,69.97
2016-10-31,71.21
2016-11-30,70.04
2016-12-31,68.24
2017-01-31,63.34
2017-02-28,63.82
2017-03-31,59.95
2017-04-30,53.46
2017-05-31,51.8
2017-06-30,54.15
2017-07-31,55.54
2017-08-31,56.3
2017-09-30,54.71
2017-10-31,56.02
2017-11-30,51.24
2017-12-31,51.38
2018-01-31,49.17
2018-02-28,50.48
2018-03-31,52.35
2018-04-30,50.69
2018-05-31,60.59
2018-06-30,50.99
2018-07-31,55.42
2018-08-31,50.64
2018-09-30,50.43
2018-10-31,46.78
2018-11-30,43.76
2018-12-31,39.54
2019-01-31,38.63
2019-02-28,44.11
2019-03-31,57.38
2019-04-30,53.73
2019-05-31,45.37
2019-06-30,45.03
2019-07-31,43.86
2019-08-31,43.05
2019-09-30,41.95
2019-10-31,42.98
2019-11-30,40.63
2019-12-31,42.68
2020-01-31,38.66
2020-02-29,39.32
2020-03-31,36.31
2020-04-30,36.39
2020-05-31,35.73
2020-06-30,37.27
2020-07-31,42.1
2020-08-31,47.47
2020-09-30,40.78
2020-10-31,38.58
2020-11-30,38.87
2020-12-31,36.59
2021-01-31,34.83
2021-02-28,35.42
2021-03-31,36.0
2021-04-30,40.93
2021-05-31,41.66
2021-06-30,41.97
2021-07-31,42.49
2021-08-31,53.46
2021-09-30,53.98
2021-10-31,44.93
2021-11-30,64.29
2021-12-31,67.33
2022-01-31,49.75
2022-02-28,56.2
2022-03-31,61.84
2022-04-30,44.86
2022-05-31,45.16
2022-06-30,50.23
2022-07-31,47.01
2022-08-31,45.28
2022-09-30,42.8
2022-10-31,45.35
2022-11-30,52.19
2022-12-31,44.15
2023-01-31,45.43
2023-02-28,50.91
2023-03-31,53.01
2023-04-30,54.06
2023-05-31,53.46
2023-06-30,53.7
2023-07-31,51.96
2023-08-31,60.28
2023-09-30,64.06
2023-10-31,66.25
2023-11-30,58.91
2023-12-31,52.18
2024-01-31,43.26
2024-02-29,46.81
2024-03-31,46.96
2024-04-30,49.61
2024-05-31,47.49
2024-06-30,43.46
2024-07-31,44.24
2024-08-31,43.23
2024-09-30,49.43
2024-10-31,47.88
2024-11-30,49.89
2024-12-31,47.18
2025-01-31,46.72
2025-02-28,46.48
2025-03-31,47.34
2025-04-30,47.18
2025-05-31,49.44
2025-06-30,49.36
