date,close_monthly
2017-07-31,15.57
2017-08-31,18.13
2017-09-30,15.47
2017-10-31,15.5
2017-11-30,13.89
2017-12-31,13.65
2018-01-31,13.1
2018-02-28,12.02
2018-03-31,12.97
2018-04-30,12.63
2018-05-31,13.28
2018-06-30,11.89
2018-07-31,11.31
2018-08-31,10.48
2018-09-30,10.49
2018-10-31,9.48
2018-11-30,10.22
2018-12-31,9.82
2019-01-31,9.54
2019-02-28,10.8
2019-03-31,12.01
2019-04-30,12.09
2019-05-31,12.71
2019-06-30,12.31
2019-07-31,11.93
2019-08-31,11.14
2019-09-30,10.71
2019-10-31,10.78
2019-11-30,10.11
2019-12-31,10.87
2020-01-31,10.55
2020-02-29,9.59
2020-03-31,10.58
2020-04-30,10.2
2020-05-31,9.88
2020-06-30,9.65
2020-07-31,10.22
2020-08-31,10.66
2020-09-30,9.7
2020-10-31,9.77
2020-11-30,10.24
2020-12-31,9.65
2021-01-31,9.05
2021-02-28,9.27
2021-03-31,9.38
2021-04-30,9.05
2021-05-31,9.21
2021-06-30,9.29
2021-07-31,9.43
2021-08-31,14.06
2021-09-30,12.0
2021-10-31,13.28
2021-11-30,14.31
2021-12-31,12.17
2022-01-31,11.2
2022-02-28,10.7
2022-03-31,9.71
2022-04-30,8.79
2022-05-31,10.06
2022-06-30,10.72
2022-07-31,12.95
2022-08-31,11.32
2022-09-30,11.86
2022-10-31,15.22
2022-11-30,14.17
2022-12-31,12.25
2023-01-31,14.11
2023-02-28,19.38
2023-03-31,19.19
2023-04-30,16.3
2023-05-31,16.37
2023-06-30,16.69
2023-07-31,16.46
2023-08-31,15.16
2023-09-30,15.94
2023-10-31,17.48
2023-11-30,16.88
2023-12-31,16.88
2024-01-31,15.43
2024-02-29,17.92
2024-03-31,19.12
2024-04-30,20.16
2024-05-31,20.76
2024-06-30,17.39
2024-07-31,16.81
2024-08-31,15.72
2024-09-30,18.56
2024-10-31,19.52
2024-11-30,19.73
2024-12-31,18.3
2025-01-31,17.74
2025-02-28,21.11
2025-03-31,19.22
2025-04-30,18.64
2025-05-31,26.68
2025-06-30,45.5
2025-07-31,37.13
2025-08-31,37.31
2025-09-30,37.11
2025-10-31,35.65
2025-11-30,35.41
2025-12-31,34.74
2026-01-31,36.31
2026-02-28,36.78
2026-03-31,31.4
2026-04-30,31.03
2026-05-31,31.04
