date,close_monthly
2006-09-30,62.99
2006-10-31,63.5
2006-11-30,65.25
2006-12-31,74.04
2007-01-31,86.4
2007-02-28,88.9
2007-03-31,79.45
2007-04-30,74.79
2007-05-31,80.02
2007-06-30,76.61
2007-07-31,78.46
2007-08-31,78.84
2007-09-30,72.26
2007-10-31,70.33
2007-11-30,74.37
2007-12-31,96.55
2008-01-31,121.11
2008-02-29,115.78
2008-03-31,77.04
2008-04-30,68.42
2008-05-31,62.82
2008-06-30,41.05
2008-07-31,48.0
2008-08-31,34.79
2008-09-30,28.37
2008-10-31,26.65
2008-11-30,31.21
2008-12-31,31.65
2009-01-31,33.39
2009-02-28,37.18
2009-03-31,41.12
2009-04-30,40.45
2009-05-31,40.93
2009-06-30,42.53
2009-07-31,53.84
2009-08-31,49.84
2009-09-30,48.75
2009-10-31,55.36
2009-11-30,63.11
2009-12-31,77.34
2010-01-31,80.72
2010-02-28,94.89
2010-03-31,106.65
2010-04-30,113.31
2010-05-31,99.68
2010-06-30,114.43
2010-07-31,131.33
2010-08-31,169.88
2010-09-30,188.57
2010-10-31,191.39
2010-11-30,182.67
2010-12-31,177.98
2011-01-31,164.93
2011-02-28,170.08
2011-03-31,150.65
2011-04-30,150.08
2011-05-31,154.94
2011-06-30,153.42
2011-07-31,170.41
2011-08-31,186.19
2011-09-30,160.87
2011-10-31,174.64
2011-11-30,179.69
2011-12-31,155.07
2012-01-31,141.3
2012-02-29,159.36
2012-03-31,147.8
2012-04-30,138.14
2012-05-31,134.48
2012-06-30,134.08
2012-07-31,132.73
2012-08-31,110.93
2012-09-30,112.21
2012-10-31,110.61
2012-11-30,89.32
2012-12-31,101.47
2013-01-31,105.33
2013-02-28,101.02
2013-03-31,91.31
2013-04-30,84.75
2013-05-31,93.5
2013-06-30,76.2
2013-07-31,73.8
2013-08-31,82.51
2013-09-30,83.11
2013-10-31,101.06
2013-11-30,104.96
2013-12-31,96.31
2014-01-31,87.13
2014-02-28,83.9
2014-03-31,80.6
2014-04-30,90.17
2014-05-31,94.06
2014-06-30,92.28
2014-07-31,104.73
2014-08-31,99.99
2014-09-30,108.79
2014-10-31,103.06
2014-12-31,79.33
2015-01-31,84.26
2015-02-28,84.8
2015-03-31,99.46
2015-04-30,117.86
2015-05-31,131.73
2015-09-30,73.4
2015-10-31,80.0
2015-11-30,90.93
2015-12-31,91.06
2016-01-31,54.46
2016-02-29,52.53
2016-03-31,65.66
2016-04-30,62.13
2016-05-31,55.33
2016-06-30,56.33
2016-07-31,60.13
2016-08-31,66.86
2016-09-30,71.53
2016-10-31,72.53
2016-11-30,72.26
2016-12-31,74.0
2017-01-31,72.06
2017-02-28,75.06
2017-03-31,76.53
2017-04-30,66.13
2017-05-31,59.33
2017-06-30,61.46
2017-07-31,61.93
2017-08-31,62.8
2017-09-30,59.13
2017-10-31,59.73
2017-11-30,52.86
2017-12-31,53.2
2018-01-31,51.53
2018-02-28,29.4
2018-03-31,29.27
2018-04-30,27.53
2018-05-31,27.67
2018-06-30,25.6
2018-07-31,24.93
2018-08-31,24.47
2018-09-30,25.0
2018-10-31,21.93
2018-11-30,23.33
2018-12-31,21.73
2019-01-31,22.0
2019-02-28,27.0
2019-03-31,31.27
2019-04-30,26.87
2019-05-31,23.67
2019-06-30,23.13
2019-07-31,21.0
2019-08-31,20.93
2019-09-30,19.6
2019-10-31,19.93
2019-11-30,18.2
2019-12-31,17.87
2020-01-31,17.0
2020-02-29,15.93
2020-03-31,20.2
2020-04-30,17.73
2020-05-31,17.27
2020-06-30,18.33
2020-07-31,42.4
2020-08-31,30.73
2020-09-30,25.2
2020-10-31,22.8
2020-11-30,29.33
2020-12-31,26.33
2021-01-31,21.53
2021-02-28,24.13
2021-03-31,24.53
2021-04-30,22.33
2021-05-31,24.07
2021-06-30,22.67
2021-07-31,19.8
2021-08-31,19.87
2021-09-30,18.93
2021-10-31,19.47
2021-11-30,19.33
2021-12-31,21.93
2022-01-31,22.33
2022-02-28,25.67
2022-03-31,28.6
2022-04-30,23.07
2022-05-31,21.4
2022-06-30,23.53
2022-07-31,26.67
2022-08-31,29.2
2022-09-30,23.2
2022-10-31,23.87
2022-11-30,25.87
2022-12-31,24.0
2023-01-31,25.0
2023-02-28,25.67
2023-03-31,23.8
2023-04-30,25.47
2023-05-31,32.0
2023-06-30,28.13
2023-07-31,33.0
2023-08-31,30.2
2023-09-30,27.93
2023-10-31,28.67
2023-11-30,30.47
2023-12-31,29.93
2024-01-31,25.73
2024-02-29,22.47
2024-03-31,23.53
2024-04-30,21.6
2024-05-31,19.8
2024-06-30,16.13
2024-07-31,17.0
2024-08-31,17.4
2024-09-30,20.47
2024-10-31,21.27
2024-11-30,24.73
2024-12-31,24.47
2025-01-31,24.27
2025-02-28,24.2
2025-03-31,24.13
2025-04-30,24.07
2025-05-31,26.13
2025-06-30,25.87
2025-07-31,28.13
2025-08-31,29.07
2025-09-30,26.4
2025-10-31,25.2
2025-11-30,27.47
2025-12-31,24.87
2026-01-31,25.87
2026-02-28,26.6
2026-03-31,25.0
2026-04-30,25.93
2026-05-31,25.67
