date,close_monthly
2015-03-31,32.3
2015-04-30,36.5
2015-05-31,56.3
2015-06-30,36.06
2015-07-31,32.66
2015-08-31,25.76
2015-09-30,25.0
2015-10-31,28.98
2015-11-30,36.49
2015-12-31,41.62
2016-01-31,25.85
2016-02-29,24.88
2016-03-31,30.66
2016-04-30,31.2
2016-05-31,31.32
2016-06-30,33.55
2016-07-31,34.2
2016-08-31,37.93
2016-09-30,38.29
2016-10-31,42.28
2016-11-30,42.48
2016-12-31,40.57
2017-01-31,55.42
2017-02-28,45.83
2017-03-31,46.05
2017-04-30,40.2
2017-05-31,36.94
2017-06-30,39.5
2017-07-31,38.99
2017-08-31,42.59
2017-09-30,38.28
2017-10-31,35.8
2017-11-30,31.82
2017-12-31,30.62
2018-01-31,28.19
2018-02-28,26.4
2018-03-31,25.79
2018-04-30,23.25
2018-05-31,22.97
2018-06-30,18.9
2018-07-31,18.49
2018-08-31,16.52
2018-09-30,16.12
2018-10-31,14.46
2018-11-30,17.51
2018-12-31,14.63
2019-01-31,14.34
2019-02-28,17.47
2019-03-31,17.49
2019-04-30,21.19
2019-05-31,18.92
2019-06-30,17.6
2019-07-31,16.83
2019-08-31,14.81
2019-09-30,16.62
2019-10-31,14.98
2019-11-30,14.47
2019-12-31,15.52
2020-01-31,15.12
2020-02-29,13.46
2020-03-31,14.45
2020-04-30,13.95
2020-05-31,14.43
2020-06-30,14.22
2020-07-31,15.86
2020-08-31,15.75
2020-09-30,15.12
2020-10-31,14.53
2020-11-30,14.86
2020-12-31,13.17
2021-01-31,11.46
2021-02-28,11.57
2021-03-31,11.19
2021-04-30,13.68
2021-05-31,13.05
2021-06-30,13.32
2021-07-31,14.84
2021-08-31,15.77
2021-09-30,19.94
2021-10-31,25.31
2021-11-30,30.09
2021-12-31,23.79
2022-01-31,25.2
2022-02-28,29.64
2022-03-31,26.92
2022-04-30,21.67
2022-05-31,25.86
2022-06-30,31.27
2022-07-31,31.12
2022-08-31,28.02
2022-09-30,23.19
2022-10-31,21.8
2022-11-30,23.41
2022-12-31,21.25
2023-01-31,23.79
2023-02-28,26.03
2023-03-31,23.3
2023-04-30,21.55
2023-05-31,19.26
2023-06-30,19.33
2023-07-31,20.21
2023-08-31,18.9
2023-09-30,18.84
2023-10-31,20.21
2023-11-30,20.91
2023-12-31,24.84
2024-01-31,16.81
2024-02-29,15.82
2024-03-31,17.06
2024-04-30,15.79
2024-05-31,10.45
2024-06-30,10.8
2024-07-31,11.35
2024-08-31,12.98
2024-09-30,12.81
2024-10-31,13.93
2024-11-30,14.86
2024-12-31,17.46
2025-01-31,16.26
2025-02-28,16.17
2025-03-31,16.3
2025-04-30,18.99
2025-05-31,19.22
2025-06-30,20.45
2025-07-31,20.62
2025-08-31,19.82
2025-09-30,21.27
2025-10-31,25.96
2025-11-30,26.41
2025-12-31,27.9
2026-01-31,27.25
2026-02-28,28.7
2026-03-31,24.66
2026-04-30,27.73
2026-05-31,27.56
